epoch,loss,sparse_categorical_accuracy,val_loss,val_sparse_categorical_accuracy
0,1.0200713303382114,0.63766104,0.6845155403017997,0.755
1,0.6079421283077385,0.7817458,0.5674907147884369,0.803
2,0.5419996159687891,0.8067797,0.5319811172783375,0.817
3,0.509527847688582,0.819,0.4983340948820114,0.826
4,0.48702206212585253,0.82742375,0.482335564494133,0.833
5,0.46928447991357014,0.83394915,0.46611691154539586,0.835
6,0.4546706342469838,0.83805084,0.456672178208828,0.84
7,0.4427350845503605,0.8419661,0.44744806066155435,0.84
8,0.4326373534687495,0.8449491,0.43756867609918115,0.844
9,0.4246045616155459,0.84947455,0.4277754113078117,0.854
10,0.4179376282176729,0.8517458,0.4101277932524681,0.858
11,0.41258228614421216,0.8535424,0.41400095708668233,0.86
12,0.40711698105906025,0.8545763,0.4089679541066289,0.864
13,0.4020000856685436,0.8569661,0.41019047014415266,0.859
14,0.39952176555486046,0.8575085,0.39884023517370226,0.866
15,0.3946893644092952,0.85823727,0.3943941242992878,0.867
16,0.39129963962329645,0.8601186,0.39204328414052725,0.869
17,0.3883682266761691,0.8605254,0.3929788950830698,0.872
18,0.3860099978871265,0.8604407,0.3942307665944099,0.866
19,0.3828026810629388,0.8629322,0.3966203612275422,0.859
20,0.38007636908757486,0.8638644,0.388519099727273,0.871
21,0.3776804956654876,0.8643729,0.37943863980472087,0.87
22,0.37635110747384826,0.86491525,0.3861521346494555,0.871
23,0.3736587469860659,0.86545765,0.38638206347823145,0.861
24,0.3721217048685935,0.8663051,0.3832542341202497,0.87
25,0.37027042443090574,0.86694914,0.3883577220141888,0.867
26,0.3683774181468002,0.86788136,0.3772075889632106,0.86
27,0.36628805563106376,0.86747456,0.37536570243537426,0.868
28,0.3647790858743049,0.8684576,0.38321247007697823,0.871
29,0.36338862267843747,0.8697458,0.37243134025484326,0.875
30,0.36174144847792084,0.8695763,0.37931963708251715,0.867
31,0.3598414151850393,0.8699831,0.3733488231897354,0.873
32,0.3589884087822195,0.8698644,0.3696549616754055,0.869
33,0.35741627327466413,0.87042373,0.378428384847939,0.874
34,0.35623121346204967,0.8712373,0.37068832833319904,0.869
35,0.3549414489860252,0.8722881,0.37086455393582585,0.876
36,0.35349883189645864,0.872,0.36443066466599705,0.87
37,0.35277521394319455,0.8721864,0.36399561669677494,0.875
38,0.35123328821638883,0.8730847,0.3712681347504258,0.87
39,0.34945741748531994,0.8729322,0.37182224430143834,0.869
