epoch,loss,sparse_categorical_accuracy,val_loss,val_sparse_categorical_accuracy
0,4.404522257538165,0.12466101,2.9185321509838102,0.144
1,2.339654526468051,0.23430508,1.9997612595558167,0.305
2,1.8069698305453283,0.37122035,1.686812737584114,0.41
3,1.5598117326275778,0.44993222,1.498063114285469,0.476
4,1.404646375876362,0.5043559,1.3732068210840225,0.512
5,1.298400258260258,0.54274577,1.2824479341506958,0.551
6,1.221890832559537,0.57149154,1.2159565269947052,0.58
7,1.1648413823822796,0.59201694,1.165691778063774,0.591
8,1.1213157864445347,0.6084407,1.1256322771310807,0.605
9,1.0871625606286324,0.62135595,1.093902976810932,0.613
10,1.0599405206361059,0.6323559,1.0676196992397309,0.623
11,1.0377481692423254,0.63922036,1.0467491090297698,0.632
12,1.0193170406050602,0.6474915,1.028901393711567,0.646
13,1.0038356813838927,0.6528983,1.0132038205862046,0.66
14,0.9906665974754398,0.6572712,1.0004317909479141,0.661
15,0.9792283051094767,0.6615254,0.9892327144742012,0.662
16,0.9692661019199985,0.6648983,0.9789300739765168,0.667
17,0.9604829947827226,0.6679152,0.9700561225414276,0.671
18,0.9527382224293078,0.67154235,0.9626103505492211,0.67
19,0.9456802680330761,0.67377967,0.9554190188646317,0.674
20,0.939403917930894,0.6759661,0.9488931313157082,0.672
21,0.9337032691654512,0.6781864,0.9427994340658188,0.678
22,0.9285850456205466,0.6797627,0.9380475953221321,0.672
23,0.9238660402722277,0.68111867,0.9327984169125557,0.676
24,0.9195998078180572,0.6833051,0.9283077403903007,0.679
25,0.9155817991596157,0.6841017,0.9237509936094284,0.677
26,0.9119322529788745,0.685339,0.9204997956752777,0.676
27,0.9085365663140507,0.68674576,0.9170655578374862,0.681
28,0.9055137961092642,0.6875932,0.9131604224443436,0.682
29,0.9025549808296106,0.68928814,0.910740515589714,0.684
30,0.8997951209545135,0.68955934,0.9080199092626572,0.685
31,0.8972807319992679,0.6906102,0.9055803313851356,0.686
32,0.8949576930474427,0.6906949,0.9030686303973198,0.683
33,0.892818441406145,0.6914576,0.9003980576992034,0.686
34,0.8908412956080194,0.6919491,0.8985214218497276,0.687
35,0.8887947061304319,0.69288135,0.8963950961828232,0.686
36,0.8869979384592024,0.6937627,0.8941241964697838,0.69
37,0.8853707263025187,0.6934746,0.8926185548305512,0.687
38,0.8837928823495316,0.69469494,0.8914592266082764,0.689
39,0.8823043177441016,0.6946102,0.8898819789290429,0.687
40,0.8808813239053145,0.695,0.8877462968230247,0.694
41,0.8796056317070783,0.69520336,0.8868551462888717,0.693
