epoch,loss,sparse_categorical_accuracy,val_loss,val_sparse_categorical_accuracy
0,1.007055907759626,0.70649153,0.5753400184214115,0.812
1,0.5159524636627254,0.8272034,0.4749331049621105,0.832
2,0.4578968801993435,0.8418644,0.4406882017850876,0.846
3,0.43013727316411876,0.8495932,0.42277044206857683,0.846
4,0.41127985036474163,0.8554576,0.40942145846784117,0.851
5,0.396885570770098,0.8604576,0.3980501402169466,0.856
6,0.38503184304651566,0.8641695,0.38929196521639825,0.859
7,0.3752177776926655,0.86788136,0.38225651774555447,0.861
8,0.3665627961694184,0.87001693,0.37723931670188904,0.868
9,0.3585204852145102,0.8737627,0.3754004592075944,0.864
10,0.3520198127349555,0.8751017,0.36577478237450123,0.866
11,0.34592629857992724,0.8779322,0.36669038515537977,0.87
12,0.34003561581721753,0.87969494,0.35924967750906944,0.87
13,0.334935358577108,0.88108474,0.3523889366537333,0.875
14,0.3302518759427939,0.88289833,0.3507088884711266,0.875
15,0.32573322225677764,0.88525426,0.34699970204383135,0.869
16,0.321442209701922,0.885678,0.34463432151824236,0.871
17,0.3174374697950937,0.887339,0.34244086854159833,0.871
18,0.31371471469558904,0.88869494,0.3394946068525314,0.876
19,0.31024763136470723,0.8899152,0.337845949549228,0.878
20,0.30676415859390116,0.8908136,0.33700653333216907,0.88
21,0.30381752498195336,0.8919661,0.3321805143728852,0.881
22,0.300480521312457,0.89328814,0.33261973755434154,0.88
23,0.29756014890716237,0.89405084,0.3278242751955986,0.883
24,0.29458319280233425,0.89591527,0.3264276452362537,0.885
25,0.29195530747331805,0.89642376,0.32542822510004044,0.89
26,0.2894441404079987,0.8976102,0.32626254241913555,0.888
27,0.28660023389857703,0.89883053,0.3270217011682689,0.883
28,0.28458557903008946,0.89891523,0.3234685182571411,0.882
29,0.2820339423367533,0.9000508,0.32253398625180124,0.888
30,0.27957149447904805,0.9011017,0.3201171037741005,0.884
31,0.27721923873207327,0.9017119,0.3193361266516149,0.89
32,0.27532909952609214,0.9018305,0.3176237321458757,0.892
33,0.27314310930037905,0.9028644,0.31740059657022357,0.888
34,0.271295747217738,0.9036949,0.31660373564809563,0.894
35,0.26914394961954174,0.9045254,0.31562438132241366,0.895
36,0.26765762703272244,0.9050509,0.31531003173440697,0.883
37,0.26555002656275944,0.90576273,0.31222575828433036,0.884
38,0.26387303474722273,0.9062203,0.3135326291434467,0.891
39,0.2618925132678222,0.9064915,0.31394349010661243,0.89
40,0.26021990437944564,0.90757626,0.3120302033610642,0.888
41,0.2585353052780285,0.9075932,0.3116061454638839,0.892
42,0.2569450073449288,0.9089661,0.3133670293726027,0.894
43,0.25547820778595187,0.9092034,0.3119784263893962,0.887
44,0.2538701025800685,0.9094068,0.31038483455777166,0.89
45,0.25230056282322283,0.90984744,0.3105328512378037,0.891
46,0.25081891809605944,0.9101695,0.30894414586946367,0.89
47,0.24964257898598405,0.910339,0.31292704623192547,0.89
48,0.24780243701475152,0.91155934,0.30939885703846814,0.89
49,0.24652177386806678,0.9118813,0.30874182339757683,0.894
