epoch,accuracy,loss,val_accuracy,val_loss
0,0.38142372916878786,1.7805186359559075,0.575,1.2271412534713746
1,0.6028442333815461,1.1544463727433802,0.637,1.1123604831695557
2,0.641962878683866,1.0797689567177982,0.652,1.0750932970046998
3,0.6616900774887052,1.0437237413252813,0.676,1.0388840761184692
4,0.6723841857607081,1.0174642199681978,0.685,1.0114946451187135
5,0.6810863644389783,0.9959464771767794,0.684,0.9952276353836059
6,0.6885278495186467,0.9737629022638676,0.683,0.9728164892196656
7,0.6967175175830469,0.9511327266187991,0.697,0.9469084396362305
8,0.7040169527470055,0.9280998259530229,0.707,0.9266685009002685
9,0.7113438283487902,0.9049399513056723,0.703,0.897601749420166
10,0.7183777264366715,0.8825202179662252,0.71,0.8736542673110962
11,0.7257998406887054,0.8607620019781388,0.722,0.8565424718856811
12,0.7307788554894722,0.8407252054598372,0.732,0.8351663312911988
13,0.7370435844538575,0.821383120523671,0.735,0.818276515007019
14,0.7424358364384053,0.8038102784904383,0.743,0.7982147173881531
15,0.7471380142589746,0.7872402875605277,0.743,0.7793543519973755
16,0.7530863596726272,0.7718130558224048,0.752,0.7695895013809204
17,0.756046810998755,0.7585141252410614,0.75,0.7596404905319214
18,0.7604309914475781,0.74565482581571,0.752,0.7482623634338379
19,0.7635722345719903,0.7336967927924657,0.755,0.7368071279525756
20,0.7670137196274127,0.7208132673623198,0.764,0.7214646782875062
21,0.7714923306541928,0.70983611918607,0.767,0.7140217351913453
22,0.7723591585785655,0.7000856719027131,0.778,0.7026074895858765
23,0.7749338155075655,0.6904979338332758,0.77,0.6987727589607239
24,0.7772970106642125,0.681237835020332,0.77,0.688336778640747
25,0.7799257434525733,0.673440105985787,0.784,0.6750608057975769
26,0.7817836931701434,0.6647876484919403,0.782,0.6693462524414062
27,0.7842687622975495,0.6551925585179006,0.779,0.6577786335945129
28,0.7879475351612447,0.6462478117164919,0.778,0.6479334654808044
29,0.7908458404116712,0.6370999649167061,0.786,0.6399556336402893
