epoch,accuracy,loss,val_accuracy,val_loss
0,0.0423220331354414,3.962722319263523,0.054,3.2247035636901855
1,0.09708070946004936,2.7240834561444944,0.197,2.321377353668213
2,0.2924011300901993,2.07684310583745,0.391,1.870995704650879
3,0.4237207424337581,1.7434645714396138,0.479,1.6303812980651855
4,0.5027288134320308,1.5560406714172688,0.544,1.49223628616333
5,0.5516109781750178,1.4427901273056611,0.568,1.4068095092773438
6,0.5757893485032906,1.369941466844688,0.582,1.351229839324951
7,0.5880863627387305,1.321577992833267,0.594,1.3138268213272095
8,0.5929112221729957,1.2884626829018027,0.602,1.2878326330184937
9,0.5947320460262945,1.265316736496101,0.602,1.2691930828094482
10,0.5959878968485331,1.2489745279995061,0.603,1.2557230548858642
11,0.5971509317977953,1.2372133533833392,0.6,1.2461792955398558
12,0.5968627959489823,1.2285181815341368,0.602,1.2387774868011474
13,0.5969636835536715,1.2219652017799474,0.601,1.2330082550048829
14,0.5968660237678026,1.2169376632924807,0.6,1.228662039756775
15,0.5970169525782941,1.2130357349828138,0.595,1.2248826370239259
16,0.5969588408783331,1.2099460181038257,0.598,1.222595871925354
17,0.5966561778622158,1.2074645429344502,0.598,1.2201283349990846
18,0.5964737724197113,1.205386347083722,0.595,1.2180192832946777
19,0.5967611014842987,1.2036637492099052,0.6,1.2165650024414063
20,0.5963712704636283,1.2022084422030692,0.6,1.2151106033325196
21,0.596318808425281,1.2009582300307386,0.596,1.213888879776001
22,0.5965052485466004,1.1998950148538008,0.599,1.212815341949463
23,0.5965270417979208,1.1989602636482757,0.601,1.2118852424621582
24,0.5969015365182343,1.198087778687477,0.602,1.2112965717315674
25,0.5969709480970593,1.197326540391324,0.605,1.2105723791122436
26,0.5968692522685407,1.1966453209266825,0.602,1.210202522277832
27,0.5967150970030639,1.1960195664126994,0.598,1.209032301902771
28,0.5969467332302514,1.1954344761573663,0.599,1.2087323760986328
29,0.5969806320333885,1.194916199122445,0.601,1.2082484197616576
30,0.5968862014806877,1.1944222938206237,0.602,1.2075482730865479
31,0.5969265571842759,1.1939357001902693,0.603,1.20734912109375
32,0.597207428464445,1.1935132313077732,0.601,1.2064734373092652
33,0.5974083972179284,1.1931239696377414,0.599,1.206352680206299
34,0.5969104145795612,1.19274482312849,0.6,1.2057811498641968
35,0.5976803910934319,1.192381601161876,0.602,1.2058078145980835
