batch_size,eps,fname,norm,steps,trials,acc,robust-acc
1000,1.0,type_original_comps_30_dense_256_normalized_0_trainable_1_008.h5,l2,40,1,0.9261,0.3189
1000,2.0,type_original_comps_30_dense_256_normalized_0_trainable_1_008.h5,l2,40,1,0.9261,0.0161
1000,0.3,type_original_comps_30_dense_256_normalized_0_trainable_1_008.h5,linf,40,1,0.9261,0.0
1000,0.15,type_original_comps_30_dense_256_normalized_0_trainable_1_008.h5,linf,40,1,0.9261,0.0011
1000,1.0,type_original_comps_30_dense_256_normalized_0_trainable_1_008.h5,l2,100,1,0.9261,0.319
1000,2.0,type_original_comps_30_dense_256_normalized_0_trainable_1_008.h5,l2,100,1,0.9261,0.0155
1000,0.3,type_original_comps_30_dense_256_normalized_0_trainable_1_008.h5,linf,100,1,0.9261,0.0
1000,0.15,type_original_comps_30_dense_256_normalized_0_trainable_1_008.h5,linf,100,1,0.9261,0.0012
1000,1.0,type_original_comps_30_dense_256_normalized_0_trainable_1_008.h5,l2,40,10,0.9261,0.3112
1000,2.0,type_original_comps_30_dense_256_normalized_0_trainable_1_008.h5,l2,40,10,0.9261,0.0145
1000,0.3,type_original_comps_30_dense_256_normalized_0_trainable_1_008.h5,linf,40,10,0.9261,0.0
1000,0.15,type_original_comps_30_dense_256_normalized_0_trainable_1_008.h5,linf,40,10,0.9261,0.0009
1000,1.0,type_original_comps_30_dense_256_normalized_0_trainable_1_008.h5,l2,100,10,0.9261,0.3103
1000,2.0,type_original_comps_30_dense_256_normalized_0_trainable_1_008.h5,l2,100,10,0.9261,0.0141
1000,0.3,type_original_comps_30_dense_256_normalized_0_trainable_1_008.h5,linf,100,10,0.9261,0.0
1000,0.15,type_original_comps_30_dense_256_normalized_0_trainable_1_008.h5,linf,100,10,0.9261,0.0009
1000,1.0,type_original_comps_30_dense_256_normalized_1_trainable_0_008.h5,l2,40,1,0.9229,0.3232
1000,2.0,type_original_comps_30_dense_256_normalized_1_trainable_0_008.h5,l2,40,1,0.9229,0.0146
1000,0.3,type_original_comps_30_dense_256_normalized_1_trainable_0_008.h5,linf,40,1,0.9229,0.0
1000,0.15,type_original_comps_30_dense_256_normalized_1_trainable_0_008.h5,linf,40,1,0.9229,0.0011
1000,1.0,type_original_comps_30_dense_256_normalized_1_trainable_0_008.h5,l2,100,1,0.9229,0.3206
1000,2.0,type_original_comps_30_dense_256_normalized_1_trainable_0_008.h5,l2,100,1,0.9229,0.0142
1000,0.3,type_original_comps_30_dense_256_normalized_1_trainable_0_008.h5,linf,100,1,0.9229,0.0
1000,0.15,type_original_comps_30_dense_256_normalized_1_trainable_0_008.h5,linf,100,1,0.9229,0.001
1000,1.0,type_original_comps_30_dense_256_normalized_1_trainable_0_008.h5,l2,40,10,0.9229,0.3129
1000,2.0,type_original_comps_30_dense_256_normalized_1_trainable_0_008.h5,l2,40,10,0.9229,0.013
1000,0.3,type_original_comps_30_dense_256_normalized_1_trainable_0_008.h5,linf,40,10,0.9229,0.0
1000,0.15,type_original_comps_30_dense_256_normalized_1_trainable_0_008.h5,linf,40,10,0.9229,0.001
1000,1.0,type_original_comps_30_dense_256_normalized_1_trainable_0_008.h5,l2,100,10,0.9229,0.3128
1000,2.0,type_original_comps_30_dense_256_normalized_1_trainable_0_008.h5,l2,100,10,0.9229,0.0128
1000,0.3,type_original_comps_30_dense_256_normalized_1_trainable_0_008.h5,linf,100,10,0.9229,0.0
1000,0.15,type_original_comps_30_dense_256_normalized_1_trainable_0_008.h5,linf,100,10,0.9229,0.001
1000,1.0,type_original_comps_30_dense_256_normalized_1_trainable_1_009.h5,l2,40,1,0.9271,0.2854
1000,2.0,type_original_comps_30_dense_256_normalized_1_trainable_1_009.h5,l2,40,1,0.9271,0.0085
1000,0.3,type_original_comps_30_dense_256_normalized_1_trainable_1_009.h5,linf,40,1,0.9271,0.0
1000,0.15,type_original_comps_30_dense_256_normalized_1_trainable_1_009.h5,linf,40,1,0.9271,0.0005
1000,1.0,type_original_comps_30_dense_256_normalized_1_trainable_1_009.h5,l2,100,1,0.9271,0.2818
1000,2.0,type_original_comps_30_dense_256_normalized_1_trainable_1_009.h5,l2,100,1,0.9271,0.008
1000,0.3,type_original_comps_30_dense_256_normalized_1_trainable_1_009.h5,linf,100,1,0.9271,0.0
1000,0.15,type_original_comps_30_dense_256_normalized_1_trainable_1_009.h5,linf,100,1,0.9271,0.0005
1000,1.0,type_original_comps_30_dense_256_normalized_1_trainable_1_009.h5,l2,40,10,0.9271,0.2744
1000,2.0,type_original_comps_30_dense_256_normalized_1_trainable_1_009.h5,l2,40,10,0.9271,0.0067
1000,0.3,type_original_comps_30_dense_256_normalized_1_trainable_1_009.h5,linf,40,10,0.9271,0.0
1000,0.15,type_original_comps_30_dense_256_normalized_1_trainable_1_009.h5,linf,40,10,0.9271,0.0004
1000,1.0,type_original_comps_30_dense_256_normalized_1_trainable_1_009.h5,l2,100,10,0.9271,0.2738
1000,2.0,type_original_comps_30_dense_256_normalized_1_trainable_1_009.h5,l2,100,10,0.9271,0.0065
1000,0.3,type_original_comps_30_dense_256_normalized_1_trainable_1_009.h5,linf,100,10,0.9271,0.0
1000,0.15,type_original_comps_30_dense_256_normalized_1_trainable_1_009.h5,linf,100,10,0.9271,0.0004
1000,1.0,type_original_comps_30_dense_512_normalized_0_trainable_0_009.h5,l2,40,1,0.9268,0.2902
1000,2.0,type_original_comps_30_dense_512_normalized_0_trainable_0_009.h5,l2,40,1,0.9268,0.0087
1000,0.3,type_original_comps_30_dense_512_normalized_0_trainable_0_009.h5,linf,40,1,0.9268,0.0
1000,0.15,type_original_comps_30_dense_512_normalized_0_trainable_0_009.h5,linf,40,1,0.9268,0.001
1000,1.0,type_original_comps_30_dense_512_normalized_0_trainable_0_009.h5,l2,100,1,0.9268,0.2888
1000,2.0,type_original_comps_30_dense_512_normalized_0_trainable_0_009.h5,l2,100,1,0.9268,0.0087
1000,0.3,type_original_comps_30_dense_512_normalized_0_trainable_0_009.h5,linf,100,1,0.9268,0.0
1000,0.15,type_original_comps_30_dense_512_normalized_0_trainable_0_009.h5,linf,100,1,0.9268,0.0009
1000,1.0,type_original_comps_30_dense_512_normalized_0_trainable_0_009.h5,l2,40,10,0.9268,0.2816
1000,2.0,type_original_comps_30_dense_512_normalized_0_trainable_0_009.h5,l2,40,10,0.9268,0.0081
1000,0.3,type_original_comps_30_dense_512_normalized_0_trainable_0_009.h5,linf,40,10,0.9268,0.0
1000,0.15,type_original_comps_30_dense_512_normalized_0_trainable_0_009.h5,linf,40,10,0.9268,0.0009
1000,1.0,type_original_comps_30_dense_512_normalized_0_trainable_0_009.h5,l2,100,10,0.9268,0.28
1000,2.0,type_original_comps_30_dense_512_normalized_0_trainable_0_009.h5,l2,100,10,0.9268,0.0078
1000,0.3,type_original_comps_30_dense_512_normalized_0_trainable_0_009.h5,linf,100,10,0.9268,0.0
1000,0.15,type_original_comps_30_dense_512_normalized_0_trainable_0_009.h5,linf,100,10,0.9268,0.0009
1000,1.0,type_original_comps_30_dense_512_normalized_0_trainable_1_009.h5,l2,40,1,0.9253,0.2911
1000,2.0,type_original_comps_30_dense_512_normalized_0_trainable_1_009.h5,l2,40,1,0.9253,0.0085
1000,0.3,type_original_comps_30_dense_512_normalized_0_trainable_1_009.h5,linf,40,1,0.9253,0.0
1000,0.15,type_original_comps_30_dense_512_normalized_0_trainable_1_009.h5,linf,40,1,0.9253,0.0002
1000,1.0,type_original_comps_30_dense_512_normalized_0_trainable_1_009.h5,l2,100,1,0.9253,0.2904
1000,2.0,type_original_comps_30_dense_512_normalized_0_trainable_1_009.h5,l2,100,1,0.9253,0.0083
1000,0.3,type_original_comps_30_dense_512_normalized_0_trainable_1_009.h5,linf,100,1,0.9253,0.0
1000,0.15,type_original_comps_30_dense_512_normalized_0_trainable_1_009.h5,linf,100,1,0.9253,0.0001
1000,1.0,type_original_comps_30_dense_512_normalized_0_trainable_1_009.h5,l2,40,10,0.9253,0.2814
1000,2.0,type_original_comps_30_dense_512_normalized_0_trainable_1_009.h5,l2,40,10,0.9253,0.0071
1000,0.3,type_original_comps_30_dense_512_normalized_0_trainable_1_009.h5,linf,40,10,0.9253,0.0
1000,0.15,type_original_comps_30_dense_512_normalized_0_trainable_1_009.h5,linf,40,10,0.9253,0.0
1000,1.0,type_original_comps_30_dense_512_normalized_0_trainable_1_009.h5,l2,100,10,0.9253,0.2805
1000,2.0,type_original_comps_30_dense_512_normalized_0_trainable_1_009.h5,l2,100,10,0.9253,0.0069
1000,0.3,type_original_comps_30_dense_512_normalized_0_trainable_1_009.h5,linf,100,10,0.9253,0.0
1000,0.15,type_original_comps_30_dense_512_normalized_0_trainable_1_009.h5,linf,100,10,0.9253,0.0001
1000,1.0,type_original_comps_30_dense_512_normalized_1_trainable_0_009.h5,l2,40,1,0.9269,0.3015
1000,2.0,type_original_comps_30_dense_512_normalized_1_trainable_0_009.h5,l2,40,1,0.9269,0.0097
1000,0.3,type_original_comps_30_dense_512_normalized_1_trainable_0_009.h5,linf,40,1,0.9269,0.0
1000,0.15,type_original_comps_30_dense_512_normalized_1_trainable_0_009.h5,linf,40,1,0.9269,0.0005
1000,1.0,type_original_comps_30_dense_512_normalized_1_trainable_0_009.h5,l2,100,1,0.9269,0.3004
1000,2.0,type_original_comps_30_dense_512_normalized_1_trainable_0_009.h5,l2,100,1,0.9269,0.0094
1000,0.3,type_original_comps_30_dense_512_normalized_1_trainable_0_009.h5,linf,100,1,0.9269,0.0
1000,0.15,type_original_comps_30_dense_512_normalized_1_trainable_0_009.h5,linf,100,1,0.9269,0.0006
1000,1.0,type_original_comps_30_dense_512_normalized_1_trainable_0_009.h5,l2,40,10,0.9269,0.2913
1000,2.0,type_original_comps_30_dense_512_normalized_1_trainable_0_009.h5,l2,40,10,0.9269,0.0082
1000,0.3,type_original_comps_30_dense_512_normalized_1_trainable_0_009.h5,linf,40,10,0.9269,0.0
1000,0.15,type_original_comps_30_dense_512_normalized_1_trainable_0_009.h5,linf,40,10,0.9269,0.0005
1000,1.0,type_original_comps_30_dense_512_normalized_1_trainable_0_009.h5,l2,100,10,0.9269,0.2897
1000,2.0,type_original_comps_30_dense_512_normalized_1_trainable_0_009.h5,l2,100,10,0.9269,0.0083
1000,0.3,type_original_comps_30_dense_512_normalized_1_trainable_0_009.h5,linf,100,10,0.9269,0.0
1000,0.15,type_original_comps_30_dense_512_normalized_1_trainable_0_009.h5,linf,100,10,0.9269,0.0005
1000,1.0,type_original_comps_30_dense_512_normalized_1_trainable_1_007.h5,l2,40,1,0.9227,0.3472
1000,2.0,type_original_comps_30_dense_512_normalized_1_trainable_1_007.h5,l2,40,1,0.9227,0.013
1000,0.3,type_original_comps_30_dense_512_normalized_1_trainable_1_007.h5,linf,40,1,0.9227,0.0
1000,0.15,type_original_comps_30_dense_512_normalized_1_trainable_1_007.h5,linf,40,1,0.9227,0.0006
1000,1.0,type_original_comps_30_dense_512_normalized_1_trainable_1_007.h5,l2,100,1,0.9227,0.3442
1000,2.0,type_original_comps_30_dense_512_normalized_1_trainable_1_007.h5,l2,100,1,0.9227,0.0125
1000,0.3,type_original_comps_30_dense_512_normalized_1_trainable_1_007.h5,linf,100,1,0.9227,0.0
1000,0.15,type_original_comps_30_dense_512_normalized_1_trainable_1_007.h5,linf,100,1,0.9227,0.0007
1000,1.0,type_original_comps_30_dense_512_normalized_1_trainable_1_007.h5,l2,40,10,0.9227,0.3347
1000,2.0,type_original_comps_30_dense_512_normalized_1_trainable_1_007.h5,l2,40,10,0.9227,0.0114
1000,0.3,type_original_comps_30_dense_512_normalized_1_trainable_1_007.h5,linf,40,10,0.9227,0.0
1000,0.15,type_original_comps_30_dense_512_normalized_1_trainable_1_007.h5,linf,40,10,0.9227,0.0003
1000,1.0,type_original_comps_30_dense_512_normalized_1_trainable_1_007.h5,l2,100,10,0.9227,0.3337
1000,2.0,type_original_comps_30_dense_512_normalized_1_trainable_1_007.h5,l2,100,10,0.9227,0.0111
1000,0.3,type_original_comps_30_dense_512_normalized_1_trainable_1_007.h5,linf,100,10,0.9227,0.0
1000,0.15,type_original_comps_30_dense_512_normalized_1_trainable_1_007.h5,linf,100,10,0.9227,0.0003
1000,1.0,type_original_comps_40_dense_128_normalized_0_trainable_0_007.h5,l2,40,1,0.9241,0.3144
1000,2.0,type_original_comps_40_dense_128_normalized_0_trainable_0_007.h5,l2,40,1,0.9241,0.0121
1000,0.3,type_original_comps_40_dense_128_normalized_0_trainable_0_007.h5,linf,40,1,0.9241,0.0
1000,0.15,type_original_comps_40_dense_128_normalized_0_trainable_0_007.h5,linf,40,1,0.9241,0.0009
1000,1.0,type_original_comps_40_dense_128_normalized_0_trainable_0_007.h5,l2,100,1,0.9241,0.3124
1000,2.0,type_original_comps_40_dense_128_normalized_0_trainable_0_007.h5,l2,100,1,0.9241,0.0119
1000,0.3,type_original_comps_40_dense_128_normalized_0_trainable_0_007.h5,linf,100,1,0.9241,0.0
1000,0.15,type_original_comps_40_dense_128_normalized_0_trainable_0_007.h5,linf,100,1,0.9241,0.001
1000,1.0,type_original_comps_40_dense_128_normalized_0_trainable_0_007.h5,l2,40,10,0.9241,0.3042
1000,2.0,type_original_comps_40_dense_128_normalized_0_trainable_0_007.h5,l2,40,10,0.9241,0.0107
1000,0.3,type_original_comps_40_dense_128_normalized_0_trainable_0_007.h5,linf,40,10,0.9241,0.0
1000,0.15,type_original_comps_40_dense_128_normalized_0_trainable_0_007.h5,linf,40,10,0.9241,0.0008
1000,1.0,type_original_comps_40_dense_128_normalized_0_trainable_0_007.h5,l2,100,10,0.9241,0.3028
1000,2.0,type_original_comps_40_dense_128_normalized_0_trainable_0_007.h5,l2,100,10,0.9241,0.0107
1000,0.3,type_original_comps_40_dense_128_normalized_0_trainable_0_007.h5,linf,100,10,0.9241,0.0
1000,0.15,type_original_comps_40_dense_128_normalized_0_trainable_0_007.h5,linf,100,10,0.9241,0.0008
1000,1.0,type_original_comps_40_dense_128_normalized_0_trainable_1_008.h5,l2,40,1,0.925,0.2735
1000,2.0,type_original_comps_40_dense_128_normalized_0_trainable_1_008.h5,l2,40,1,0.925,0.0093
1000,0.3,type_original_comps_40_dense_128_normalized_0_trainable_1_008.h5,linf,40,1,0.925,0.0
1000,0.15,type_original_comps_40_dense_128_normalized_0_trainable_1_008.h5,linf,40,1,0.925,0.0007
1000,1.0,type_original_comps_40_dense_128_normalized_0_trainable_1_008.h5,l2,100,1,0.925,0.2716
1000,2.0,type_original_comps_40_dense_128_normalized_0_trainable_1_008.h5,l2,100,1,0.925,0.0092
1000,0.3,type_original_comps_40_dense_128_normalized_0_trainable_1_008.h5,linf,100,1,0.925,0.0
1000,0.15,type_original_comps_40_dense_128_normalized_0_trainable_1_008.h5,linf,100,1,0.925,0.0007
1000,1.0,type_original_comps_40_dense_128_normalized_0_trainable_1_008.h5,l2,40,10,0.925,0.2643
1000,2.0,type_original_comps_40_dense_128_normalized_0_trainable_1_008.h5,l2,40,10,0.925,0.0079
1000,0.3,type_original_comps_40_dense_128_normalized_0_trainable_1_008.h5,linf,40,10,0.925,0.0
1000,0.15,type_original_comps_40_dense_128_normalized_0_trainable_1_008.h5,linf,40,10,0.925,0.0006
1000,1.0,type_original_comps_40_dense_128_normalized_0_trainable_1_008.h5,l2,100,10,0.925,0.2635
1000,2.0,type_original_comps_40_dense_128_normalized_0_trainable_1_008.h5,l2,100,10,0.925,0.008
1000,0.3,type_original_comps_40_dense_128_normalized_0_trainable_1_008.h5,linf,100,10,0.925,0.0
1000,0.15,type_original_comps_40_dense_128_normalized_0_trainable_1_008.h5,linf,100,10,0.925,0.0006
1000,1.0,type_original_comps_40_dense_128_normalized_1_trainable_0_006.h5,l2,40,1,0.9233,0.3472
1000,2.0,type_original_comps_40_dense_128_normalized_1_trainable_0_006.h5,l2,40,1,0.9233,0.0149
1000,0.3,type_original_comps_40_dense_128_normalized_1_trainable_0_006.h5,linf,40,1,0.9233,0.0
1000,0.15,type_original_comps_40_dense_128_normalized_1_trainable_0_006.h5,linf,40,1,0.9233,0.0014
1000,1.0,type_original_comps_40_dense_128_normalized_1_trainable_0_006.h5,l2,100,1,0.9233,0.3451
1000,2.0,type_original_comps_40_dense_128_normalized_1_trainable_0_006.h5,l2,100,1,0.9233,0.0154
1000,0.3,type_original_comps_40_dense_128_normalized_1_trainable_0_006.h5,linf,100,1,0.9233,0.0
1000,0.15,type_original_comps_40_dense_128_normalized_1_trainable_0_006.h5,linf,100,1,0.9233,0.0012
1000,1.0,type_original_comps_40_dense_128_normalized_1_trainable_0_006.h5,l2,40,10,0.9233,0.3374
1000,2.0,type_original_comps_40_dense_128_normalized_1_trainable_0_006.h5,l2,40,10,0.9233,0.0134
1000,0.3,type_original_comps_40_dense_128_normalized_1_trainable_0_006.h5,linf,40,10,0.9233,0.0
1000,0.15,type_original_comps_40_dense_128_normalized_1_trainable_0_006.h5,linf,40,10,0.9233,0.0011
1000,1.0,type_original_comps_40_dense_128_normalized_1_trainable_0_006.h5,l2,100,10,0.9233,0.3359
1000,2.0,type_original_comps_40_dense_128_normalized_1_trainable_0_006.h5,l2,100,10,0.9233,0.0133
1000,0.3,type_original_comps_40_dense_128_normalized_1_trainable_0_006.h5,linf,100,10,0.9233,0.0
1000,0.15,type_original_comps_40_dense_128_normalized_1_trainable_0_006.h5,linf,100,10,0.9233,0.001
1000,1.0,type_original_comps_40_dense_128_normalized_1_trainable_1_009.h5,l2,40,1,0.9288,0.2606
1000,2.0,type_original_comps_40_dense_128_normalized_1_trainable_1_009.h5,l2,40,1,0.9288,0.0062
1000,0.3,type_original_comps_40_dense_128_normalized_1_trainable_1_009.h5,linf,40,1,0.9288,0.0
1000,0.15,type_original_comps_40_dense_128_normalized_1_trainable_1_009.h5,linf,40,1,0.9288,0.0004
1000,1.0,type_original_comps_40_dense_128_normalized_1_trainable_1_009.h5,l2,100,1,0.9288,0.2595
1000,2.0,type_original_comps_40_dense_128_normalized_1_trainable_1_009.h5,l2,100,1,0.9288,0.0063
1000,0.3,type_original_comps_40_dense_128_normalized_1_trainable_1_009.h5,linf,100,1,0.9288,0.0
1000,0.15,type_original_comps_40_dense_128_normalized_1_trainable_1_009.h5,linf,100,1,0.9288,0.0002
1000,1.0,type_original_comps_40_dense_128_normalized_1_trainable_1_009.h5,l2,40,10,0.9288,0.2509
1000,2.0,type_original_comps_40_dense_128_normalized_1_trainable_1_009.h5,l2,40,10,0.9288,0.0051
1000,0.3,type_original_comps_40_dense_128_normalized_1_trainable_1_009.h5,linf,40,10,0.9288,0.0
1000,0.15,type_original_comps_40_dense_128_normalized_1_trainable_1_009.h5,linf,40,10,0.9288,0.0001
1000,1.0,type_original_comps_40_dense_128_normalized_1_trainable_1_009.h5,l2,100,10,0.9288,0.2502
1000,2.0,type_original_comps_40_dense_128_normalized_1_trainable_1_009.h5,l2,100,10,0.9288,0.0051
1000,0.3,type_original_comps_40_dense_128_normalized_1_trainable_1_009.h5,linf,100,10,0.9288,0.0
1000,0.15,type_original_comps_40_dense_128_normalized_1_trainable_1_009.h5,linf,100,10,0.9288,0.0001
1000,1.0,type_original_comps_40_dense_256_normalized_0_trainable_0_007.h5,l2,40,1,0.9253,0.317
1000,2.0,type_original_comps_40_dense_256_normalized_0_trainable_0_007.h5,l2,40,1,0.9253,0.0146
1000,0.3,type_original_comps_40_dense_256_normalized_0_trainable_0_007.h5,linf,40,1,0.9253,0.0
1000,0.15,type_original_comps_40_dense_256_normalized_0_trainable_0_007.h5,linf,40,1,0.9253,0.0012
1000,1.0,type_original_comps_40_dense_256_normalized_0_trainable_0_007.h5,l2,100,1,0.9253,0.3151
1000,2.0,type_original_comps_40_dense_256_normalized_0_trainable_0_007.h5,l2,100,1,0.9253,0.0145
1000,0.3,type_original_comps_40_dense_256_normalized_0_trainable_0_007.h5,linf,100,1,0.9253,0.0
1000,0.15,type_original_comps_40_dense_256_normalized_0_trainable_0_007.h5,linf,100,1,0.9253,0.0011
1000,1.0,type_original_comps_40_dense_256_normalized_0_trainable_0_007.h5,l2,40,10,0.9253,0.3061
1000,2.0,type_original_comps_40_dense_256_normalized_0_trainable_0_007.h5,l2,40,10,0.9253,0.0133
1000,0.3,type_original_comps_40_dense_256_normalized_0_trainable_0_007.h5,linf,40,10,0.9253,0.0
1000,0.15,type_original_comps_40_dense_256_normalized_0_trainable_0_007.h5,linf,40,10,0.9253,0.0011
1000,1.0,type_original_comps_40_dense_256_normalized_0_trainable_0_007.h5,l2,100,10,0.9253,0.3042
1000,2.0,type_original_comps_40_dense_256_normalized_0_trainable_0_007.h5,l2,100,10,0.9253,0.0129
1000,0.3,type_original_comps_40_dense_256_normalized_0_trainable_0_007.h5,linf,100,10,0.9253,0.0
1000,0.15,type_original_comps_40_dense_256_normalized_0_trainable_0_007.h5,linf,100,10,0.9253,0.0011
1000,1.0,type_original_comps_40_dense_256_normalized_0_trainable_1_009.h5,l2,40,1,0.9287,0.248
1000,2.0,type_original_comps_40_dense_256_normalized_0_trainable_1_009.h5,l2,40,1,0.9287,0.0055
1000,0.3,type_original_comps_40_dense_256_normalized_0_trainable_1_009.h5,linf,40,1,0.9287,0.0
1000,0.15,type_original_comps_40_dense_256_normalized_0_trainable_1_009.h5,linf,40,1,0.9287,0.0002
1000,1.0,type_original_comps_40_dense_256_normalized_0_trainable_1_009.h5,l2,100,1,0.9287,0.2456
1000,2.0,type_original_comps_40_dense_256_normalized_0_trainable_1_009.h5,l2,100,1,0.9287,0.0055
1000,0.3,type_original_comps_40_dense_256_normalized_0_trainable_1_009.h5,linf,100,1,0.9287,0.0
1000,0.15,type_original_comps_40_dense_256_normalized_0_trainable_1_009.h5,linf,100,1,0.9287,0.0002
1000,1.0,type_original_comps_40_dense_256_normalized_0_trainable_1_009.h5,l2,40,10,0.9287,0.2391
1000,2.0,type_original_comps_40_dense_256_normalized_0_trainable_1_009.h5,l2,40,10,0.9287,0.0046
1000,0.3,type_original_comps_40_dense_256_normalized_0_trainable_1_009.h5,linf,40,10,0.9287,0.0
1000,0.15,type_original_comps_40_dense_256_normalized_0_trainable_1_009.h5,linf,40,10,0.9287,0.0002
1000,1.0,type_original_comps_40_dense_256_normalized_0_trainable_1_009.h5,l2,100,10,0.9287,0.2373
1000,2.0,type_original_comps_40_dense_256_normalized_0_trainable_1_009.h5,l2,100,10,0.9287,0.0043
1000,0.3,type_original_comps_40_dense_256_normalized_0_trainable_1_009.h5,linf,100,10,0.9287,0.0
1000,0.15,type_original_comps_40_dense_256_normalized_0_trainable_1_009.h5,linf,100,10,0.9287,0.0002
1000,1.0,type_original_comps_40_dense_256_normalized_1_trainable_0_007.h5,l2,40,1,0.9245,0.3145
1000,2.0,type_original_comps_40_dense_256_normalized_1_trainable_0_007.h5,l2,40,1,0.9245,0.0128
1000,0.3,type_original_comps_40_dense_256_normalized_1_trainable_0_007.h5,linf,40,1,0.9245,0.0
1000,0.15,type_original_comps_40_dense_256_normalized_1_trainable_0_007.h5,linf,40,1,0.9245,0.0007
1000,1.0,type_original_comps_40_dense_256_normalized_1_trainable_0_007.h5,l2,100,1,0.9245,0.3119
1000,2.0,type_original_comps_40_dense_256_normalized_1_trainable_0_007.h5,l2,100,1,0.9245,0.0128
1000,0.3,type_original_comps_40_dense_256_normalized_1_trainable_0_007.h5,linf,100,1,0.9245,0.0
1000,0.15,type_original_comps_40_dense_256_normalized_1_trainable_0_007.h5,linf,100,1,0.9245,0.0008
1000,1.0,type_original_comps_40_dense_256_normalized_1_trainable_0_007.h5,l2,40,10,0.9245,0.3025
1000,2.0,type_original_comps_40_dense_256_normalized_1_trainable_0_007.h5,l2,40,10,0.9245,0.0115
1000,0.3,type_original_comps_40_dense_256_normalized_1_trainable_0_007.h5,linf,40,10,0.9245,0.0
1000,0.15,type_original_comps_40_dense_256_normalized_1_trainable_0_007.h5,linf,40,10,0.9245,0.0007
1000,1.0,type_original_comps_40_dense_256_normalized_1_trainable_0_007.h5,l2,100,10,0.9245,0.3015
1000,2.0,type_original_comps_40_dense_256_normalized_1_trainable_0_007.h5,l2,100,10,0.9245,0.0111
1000,0.3,type_original_comps_40_dense_256_normalized_1_trainable_0_007.h5,linf,100,10,0.9245,0.0
1000,0.15,type_original_comps_40_dense_256_normalized_1_trainable_0_007.h5,linf,100,10,0.9245,0.0006
1000,1.0,type_original_comps_40_dense_256_normalized_1_trainable_1_007.h5,l2,40,1,0.9244,0.3158
1000,2.0,type_original_comps_40_dense_256_normalized_1_trainable_1_007.h5,l2,40,1,0.9244,0.0104
1000,0.3,type_original_comps_40_dense_256_normalized_1_trainable_1_007.h5,linf,40,1,0.9244,0.0
1000,0.15,type_original_comps_40_dense_256_normalized_1_trainable_1_007.h5,linf,40,1,0.9244,0.0006
1000,1.0,type_original_comps_40_dense_256_normalized_1_trainable_1_007.h5,l2,100,1,0.9244,0.3132
1000,2.0,type_original_comps_40_dense_256_normalized_1_trainable_1_007.h5,l2,100,1,0.9244,0.0106
1000,0.3,type_original_comps_40_dense_256_normalized_1_trainable_1_007.h5,linf,100,1,0.9244,0.0
1000,0.15,type_original_comps_40_dense_256_normalized_1_trainable_1_007.h5,linf,100,1,0.9244,0.0006
1000,1.0,type_original_comps_40_dense_256_normalized_1_trainable_1_007.h5,l2,40,10,0.9244,0.3039
1000,2.0,type_original_comps_40_dense_256_normalized_1_trainable_1_007.h5,l2,40,10,0.9244,0.0091
1000,0.3,type_original_comps_40_dense_256_normalized_1_trainable_1_007.h5,linf,40,10,0.9244,0.0
1000,0.15,type_original_comps_40_dense_256_normalized_1_trainable_1_007.h5,linf,40,10,0.9244,0.0006
1000,1.0,type_original_comps_40_dense_256_normalized_1_trainable_1_007.h5,l2,100,10,0.9244,0.3037
1000,2.0,type_original_comps_40_dense_256_normalized_1_trainable_1_007.h5,l2,100,10,0.9244,0.0089
1000,0.3,type_original_comps_40_dense_256_normalized_1_trainable_1_007.h5,linf,100,10,0.9244,0.0
1000,0.15,type_original_comps_40_dense_256_normalized_1_trainable_1_007.h5,linf,100,10,0.9244,0.0005
1000,1.0,type_original_comps_40_dense_512_normalized_0_trainable_0_009.h5,l2,40,1,0.9283,0.2514
1000,2.0,type_original_comps_40_dense_512_normalized_0_trainable_0_009.h5,l2,40,1,0.9283,0.007
1000,0.3,type_original_comps_40_dense_512_normalized_0_trainable_0_009.h5,linf,40,1,0.9283,0.0
1000,0.15,type_original_comps_40_dense_512_normalized_0_trainable_0_009.h5,linf,40,1,0.9283,0.0009
1000,1.0,type_original_comps_40_dense_512_normalized_0_trainable_0_009.h5,l2,100,1,0.9283,0.2498
1000,2.0,type_original_comps_40_dense_512_normalized_0_trainable_0_009.h5,l2,100,1,0.9283,0.007
1000,0.3,type_original_comps_40_dense_512_normalized_0_trainable_0_009.h5,linf,100,1,0.9283,0.0
1000,0.15,type_original_comps_40_dense_512_normalized_0_trainable_0_009.h5,linf,100,1,0.9283,0.001
1000,1.0,type_original_comps_40_dense_512_normalized_0_trainable_0_009.h5,l2,40,10,0.9283,0.2422
1000,2.0,type_original_comps_40_dense_512_normalized_0_trainable_0_009.h5,l2,40,10,0.9283,0.006
1000,0.3,type_original_comps_40_dense_512_normalized_0_trainable_0_009.h5,linf,40,10,0.9283,0.0
1000,0.15,type_original_comps_40_dense_512_normalized_0_trainable_0_009.h5,linf,40,10,0.9283,0.0008
1000,1.0,type_original_comps_40_dense_512_normalized_0_trainable_0_009.h5,l2,100,10,0.9283,0.2412
1000,2.0,type_original_comps_40_dense_512_normalized_0_trainable_0_009.h5,l2,100,10,0.9283,0.006
1000,0.3,type_original_comps_40_dense_512_normalized_0_trainable_0_009.h5,linf,100,10,0.9283,0.0
