epoch,loss,sparse_categorical_accuracy,val_loss,val_sparse_categorical_accuracy
0,0.7790462970733643,0.7993389964103699,0.44716838002204895,0.8740000128746033
1,0.3745143711566925,0.8971864581108093,0.37028682231903076,0.8999999761581421
2,0.3225637972354889,0.9101186394691467,0.3436044454574585,0.9079999923706055
3,0.30140021443367004,0.9154067635536194,0.33567750453948975,0.9110000133514404
4,0.289481520652771,0.9192542433738708,0.3318912088871002,0.9110000133514404
5,0.2818235754966736,0.920847475528717,0.32468491792678833,0.9179999828338623
6,0.275797575712204,0.9228982925415039,0.31988924741744995,0.921999990940094
7,0.27181369066238403,0.923966109752655,0.3177764117717743,0.9160000085830688
8,0.2680119276046753,0.9250169396400452,0.3154580295085907,0.9160000085830688
9,0.26501670479774475,0.9262372851371765,0.31480148434638977,0.9160000085830688
