epoch,loss,sparse_categorical_accuracy,val_loss,val_sparse_categorical_accuracy
0,0.7707260251045227,0.8332881331443787,0.38261520862579346,0.9039999842643738
1,0.3061875104904175,0.9178982973098755,0.2867158055305481,0.921999990940094
2,0.2396579384803772,0.9339152574539185,0.24063436686992645,0.9269999861717224
3,0.20223639905452728,0.9435593485832214,0.21200738847255707,0.9350000023841858
4,0.175373375415802,0.9509661197662354,0.18677328526973724,0.9409999847412109
5,0.15520592033863068,0.9570000171661377,0.170057475566864,0.9449999928474426
6,0.13921864330768585,0.9611017107963562,0.1545993983745575,0.9480000138282776
7,0.12605878710746765,0.964593231678009,0.14230403304100037,0.949999988079071
8,0.11559029668569565,0.9681525230407715,0.1320633739233017,0.9549999833106995
9,0.10663515329360962,0.9706440567970276,0.1232050433754921,0.9589999914169312
10,0.09888054430484772,0.9729660749435425,0.1176949292421341,0.9610000252723694
11,0.09245578199625015,0.9746440649032593,0.10865897685289383,0.9660000205039978
12,0.08662054687738419,0.9763559103012085,0.10272841155529022,0.9670000076293945
13,0.08168656378984451,0.9777626991271973,0.10044945031404495,0.9649999737739563
14,0.07732458412647247,0.9793220162391663,0.09448114037513733,0.9660000205039978
15,0.07337608933448792,0.9802542328834534,0.09096401184797287,0.9679999947547913
16,0.06980366259813309,0.9810169339179993,0.08715182542800903,0.9710000157356262
17,0.06642813235521317,0.982016921043396,0.08344659954309464,0.972000002861023
18,0.06362035125494003,0.9829491376876831,0.08058144897222519,0.9750000238418579
19,0.060816776007413864,0.9835593104362488,0.07856711745262146,0.9760000109672546
20,0.058287426829338074,0.9842542409896851,0.07777286320924759,0.9750000238418579
21,0.0559498630464077,0.9847118854522705,0.0749913901090622,0.9810000061988831
22,0.05382206290960312,0.9855254292488098,0.0740949809551239,0.9779999852180481
23,0.051773734390735626,0.9860339164733887,0.0730699896812439,0.9760000109672546
24,0.04989834129810333,0.9867287874221802,0.07067704945802689,0.9769999980926514
25,0.04813121631741524,0.9873389601707458,0.07071951031684875,0.9760000109672546
26,0.04651755467057228,0.9876949191093445,0.06971252709627151,0.9779999852180481
27,0.04484555125236511,0.9880847334861755,0.06960085034370422,0.9750000238418579
28,0.04329498112201691,0.988660991191864,0.06862641870975494,0.9769999980926514
29,0.04187038168311119,0.9895254373550415,0.06622757017612457,0.9779999852180481
30,0.04064583405852318,0.9896779656410217,0.06660609692335129,0.9769999980926514
31,0.03921987861394882,0.9899321794509888,0.06530851125717163,0.9789999723434448
32,0.03798938915133476,0.9907796382904053,0.06350972503423691,0.9789999723434448
33,0.03678644448518753,0.9909152388572693,0.06459002941846848,0.9789999723434448
34,0.035645563155412674,0.9911695122718811,0.06462885439395905,0.9789999723434448
35,0.03459024801850319,0.9915932416915894,0.06384340673685074,0.9769999980926514
36,0.03348718583583832,0.9918135404586792,0.06317226588726044,0.9769999980926514
37,0.0325462706387043,0.9922372698783875,0.06376205384731293,0.9769999980926514
38,0.031541433185338974,0.9922711849212646,0.06223981827497482,0.9800000190734863
39,0.030577050521969795,0.9925593137741089,0.06216859444975853,0.9779999852180481
40,0.02966279536485672,0.9929152727127075,0.06270281970500946,0.9760000109672546
41,0.028718026354908943,0.9933728575706482,0.06058430299162865,0.9789999723434448
42,0.027857616543769836,0.9935932159423828,0.059850044548511505,0.9810000061988831
43,0.02706262469291687,0.9937288165092468,0.06077536195516586,0.9789999723434448
44,0.02638552337884903,0.9940169453620911,0.062093716114759445,0.9819999933242798
45,0.02554178051650524,0.9940508604049683,0.06054002046585083,0.9810000061988831
46,0.024808449670672417,0.9945593476295471,0.06065434589982033,0.9800000190734863
47,0.02404887229204178,0.9947627186775208,0.06071064621210098,0.9779999852180481
48,0.023359062150120735,0.9951525330543518,0.06131398677825928,0.9779999852180481
49,0.022770557552576065,0.995322048664093,0.06169775128364563,0.9779999852180481
