epoch,loss,sparse_categorical_accuracy,val_loss,val_sparse_categorical_accuracy
0,0.7939479351043701,0.8261355757713318,0.3638436794281006,0.9039999842643738
1,0.2883020341396332,0.9244915246963501,0.2693863809108734,0.9259999990463257
2,0.22146952152252197,0.9403220415115356,0.23186056315898895,0.9359999895095825
3,0.18516197800636292,0.9493728876113892,0.20413164794445038,0.9409999847412109
4,0.1592222899198532,0.9571864604949951,0.18471165001392365,0.9490000009536743
5,0.13921122252941132,0.9629491567611694,0.16840411722660065,0.9509999752044678
6,0.12305689603090286,0.9673559069633484,0.15411269664764404,0.949999988079071
7,0.10984005033969879,0.9709152579307556,0.14240655303001404,0.9570000171661377
8,0.09897360950708389,0.9738474488258362,0.13119228184223175,0.9580000042915344
9,0.08953037112951279,0.976813554763794,0.12446653842926025,0.9610000252723694
10,0.08146955817937851,0.9792034029960632,0.1186908558011055,0.9629999995231628
11,0.07466446608304977,0.9811016917228699,0.11118649691343307,0.9629999995231628
12,0.0684720054268837,0.9826949238777161,0.1079973354935646,0.9639999866485596
13,0.06317482143640518,0.9844745993614197,0.10227525979280472,0.9660000205039978
14,0.05845090001821518,0.9858813285827637,0.09913367033004761,0.968999981880188
15,0.0540977343916893,0.9866779446601868,0.09435359388589859,0.9710000157356262
16,0.05029544606804848,0.9878305196762085,0.09276662021875381,0.9700000286102295
17,0.046747591346502304,0.9891356229782104,0.08987303823232651,0.9700000286102295
18,0.04351741075515747,0.9897796511650085,0.08663081377744675,0.9729999899864197
19,0.0405716747045517,0.990627110004425,0.08609196543693542,0.9729999899864197
20,0.0379367433488369,0.9916270971298218,0.08453492075204849,0.9729999899864197
21,0.03545204550027847,0.992067813873291,0.0828385278582573,0.9729999899864197
22,0.03311414644122124,0.9927965998649597,0.08001354336738586,0.9739999771118164
23,0.030899761244654655,0.9935423731803894,0.0796995460987091,0.9739999771118164
24,0.028861597180366516,0.9941017031669617,0.07945220172405243,0.9739999771118164
25,0.027042554691433907,0.9948813319206238,0.07751884311437607,0.9750000238418579
26,0.025190727785229683,0.995322048664093,0.07679056376218796,0.972000002861023
27,0.02354331687092781,0.9957796335220337,0.07645011693239212,0.9760000109672546
28,0.02204165793955326,0.9962542653083801,0.07620381563901901,0.9789999723434448
29,0.020548703148961067,0.9966949224472046,0.07292469590902328,0.9760000109672546
30,0.019171619787812233,0.996881365776062,0.07454317063093185,0.9769999980926514
31,0.017935259267687798,0.9973390102386475,0.07323957979679108,0.9769999980926514
32,0.016682829707860947,0.9977118372917175,0.07432883232831955,0.9760000109672546
33,0.015506726689636707,0.9979321956634521,0.07462325692176819,0.9739999771118164
34,0.01446717232465744,0.9982711672782898,0.07239337265491486,0.9779999852180481
35,0.013450955972075462,0.998440682888031,0.0713949128985405,0.9810000061988831
36,0.012558139860630035,0.9988135695457458,0.07271851599216461,0.9750000238418579
37,0.011662139557301998,0.9989152550697327,0.07246265560388565,0.9760000109672546
38,0.010838314890861511,0.9988983273506165,0.0689847394824028,0.9750000238418579
39,0.010029335506260395,0.9992033839225769,0.07094831764698029,0.9779999852180481
40,0.009329812601208687,0.9993050694465637,0.07106942683458328,0.9779999852180481
41,0.008636755868792534,0.9994237422943115,0.07031350582838058,0.9769999980926514
42,0.00801444984972477,0.9994067549705505,0.07268013060092926,0.9779999852180481
43,0.007382123731076717,0.9995085000991821,0.0720573365688324,0.9779999852180481
44,0.006877014879137278,0.9996779561042786,0.07282836735248566,0.9779999852180481
45,0.006359072867780924,0.9996271133422852,0.07166291773319244,0.9779999852180481
46,0.005830043461173773,0.9996610283851624,0.07222947478294373,0.9779999852180481
47,0.005408321972936392,0.9997118711471558,0.07122398167848587,0.9810000061988831
48,0.0049779098480939865,0.9998135566711426,0.07072153687477112,0.9769999980926514
49,0.004595510195940733,0.9998474717140198,0.07285473495721817,0.9800000190734863
