epoch,loss,sparse_categorical_accuracy,val_loss,val_sparse_categorical_accuracy
0,2.298243761062622,0.157423734664917,2.2928431034088135,0.19300000369548798
1,2.2866663932800293,0.19349151849746704,2.281877279281616,0.1899999976158142
2,2.2753305435180664,0.2038135528564453,2.270972728729248,0.21299999952316284
3,2.264153003692627,0.2272881418466568,2.260101795196533,0.2549999952316284
4,2.2530770301818848,0.27322033047676086,2.2492144107818604,0.28299999237060547
5,2.2420756816864014,0.3094237148761749,2.2383573055267334,0.3269999921321869
6,2.2311391830444336,0.3604237139225006,2.2275068759918213,0.3869999945163727
7,2.220257043838501,0.4172881245613098,2.216671943664551,0.4410000145435333
8,2.209423542022705,0.4487966001033783,2.2058725357055664,0.48500001430511475
9,2.198645830154419,0.5063220262527466,2.1950976848602295,0.5320000052452087
