epoch,loss,sparse_categorical_accuracy,val_loss,val_sparse_categorical_accuracy
0,1.3273355960845947,0.6175253987312317,0.7713863253593445,0.7799999713897705
1,0.6593170166015625,0.8027457594871521,0.5736691355705261,0.8240000009536743
2,0.5467334389686584,0.8276610374450684,0.5038803815841675,0.847000002861023
3,0.49279412627220154,0.8441186547279358,0.46250399947166443,0.859000027179718
4,0.45670953392982483,0.8534576296806335,0.4311225712299347,0.8690000176429749
5,0.42942896485328674,0.8618983030319214,0.4087698757648468,0.8769999742507935
6,0.40820375084877014,0.8689491748809814,0.38764119148254395,0.8809999823570251
7,0.3910842537879944,0.8740508556365967,0.37031838297843933,0.8840000033378601
8,0.3771767020225525,0.8788813352584839,0.3567509353160858,0.8880000114440918
9,0.3652714192867279,0.8817118406295776,0.3455905318260193,0.8920000195503235
10,0.3552127778530121,0.8858305215835571,0.3353555202484131,0.8939999938011169
11,0.3465394973754883,0.8883050680160522,0.32736414670944214,0.8999999761581421
12,0.3389010727405548,0.8909830451011658,0.32230812311172485,0.9020000100135803
13,0.33206671476364136,0.8938643932342529,0.31444454193115234,0.9010000228881836
14,0.32612210512161255,0.8952203392982483,0.3088473677635193,0.9039999842643738
15,0.32070687413215637,0.8969152569770813,0.30353182554244995,0.9049999713897705
16,0.31567156314849854,0.8983728885650635,0.298764169216156,0.9010000228881836
17,0.3113074004650116,0.9002711772918701,0.29567089676856995,0.902999997138977
18,0.30731937289237976,0.9013220071792603,0.29162296652793884,0.902999997138977
19,0.3037213087081909,0.9029322266578674,0.28888648748397827,0.906000018119812
20,0.3003588020801544,0.9039999842643738,0.28491222858428955,0.9079999923706055
21,0.2971605956554413,0.9047288298606873,0.28185850381851196,0.9100000262260437
22,0.2941069006919861,0.9059661030769348,0.2803025245666504,0.9079999923706055
23,0.29127952456474304,0.9068135619163513,0.2800725996494293,0.9100000262260437
24,0.2888219654560089,0.9073220491409302,0.27623966336250305,0.9120000004768372
25,0.28631094098091125,0.9083898067474365,0.2746046185493469,0.9089999794960022
26,0.2841927707195282,0.9094915390014648,0.27185896039009094,0.9120000004768372
27,0.28202852606773376,0.9103050827980042,0.2708018720149994,0.9129999876022339
28,0.2800695300102234,0.9103898406028748,0.27000662684440613,0.9129999876022339
29,0.2779778838157654,0.9113050699234009,0.26861482858657837,0.9169999957084656
30,0.2760704457759857,0.9116101861000061,0.2666448950767517,0.9150000214576721
31,0.27432090044021606,0.911983072757721,0.26483154296875,0.9150000214576721
32,0.2726229727268219,0.9126949310302734,0.26337575912475586,0.9160000085830688
33,0.271016925573349,0.9136271476745605,0.2637501657009125,0.9120000004768372
34,0.269413024187088,0.9140508770942688,0.2616007924079895,0.9179999828338623
35,0.2680404484272003,0.9135762453079224,0.2630764842033386,0.9179999828338623
36,0.2664845585823059,0.9148813486099243,0.2576262652873993,0.9210000038146973
37,0.2650645971298218,0.9148813486099243,0.25717398524284363,0.9169999957084656
38,0.26359128952026367,0.915372908115387,0.2565048933029175,0.9190000295639038
39,0.26239100098609924,0.9157796502113342,0.25636956095695496,0.9200000166893005
40,0.261158287525177,0.9165762662887573,0.25436165928840637,0.9229999780654907
41,0.2600126266479492,0.9166949391365051,0.2540305256843567,0.9179999828338623
42,0.25882449746131897,0.91706782579422,0.2536526024341583,0.9179999828338623
43,0.257750540971756,0.9172033667564392,0.25199171900749207,0.9210000038146973
44,0.25657081604003906,0.9176779389381409,0.2516707479953766,0.9229999780654907
45,0.2555196285247803,0.9178813695907593,0.25244417786598206,0.9169999957084656
46,0.2546311318874359,0.9184067845344543,0.24985648691654205,0.9229999780654907
47,0.25358015298843384,0.9189661145210266,0.24856851994991302,0.9240000247955322
48,0.2524755597114563,0.91901695728302,0.2473202496767044,0.921999990940094
49,0.2515280246734619,0.9190000295639038,0.2448972910642624,0.9240000247955322
