epoch,accuracy,loss,val_accuracy,val_loss
0,0.3465423736910699,1.6123034284276478,0.36,1.5532877821922302
1,0.36940435847993625,1.515783756062136,0.359,1.5258532519340515
2,0.3804697335776636,1.4965189249838813,0.393,1.5089328546524048
3,0.38360129157870504,1.4867961438025459,0.394,1.4983239974975586
4,0.38529620673823156,1.4829826953047414,0.353,1.5052160511016845
5,0.38633252660728107,1.4785050162824533,0.386,1.4840189089775087
6,0.39010088809971083,1.4744424025891192,0.386,1.4868915176391602
7,0.3894987895832223,1.4736026532569173,0.391,1.495701033115387
8,0.392570621419256,1.4706003637637122,0.403,1.4839976930618286
9,0.39364245378617513,1.4690650831844847,0.4,1.4731743803024293
10,0.39247376921318344,1.4676130746380758,0.403,1.4754436025619506
11,0.3942550444249379,1.4659021677607196,0.399,1.4757594347000123
12,0.3946892652976311,1.4647878331653141,0.399,1.4715574321746827
13,0.39499515720595746,1.463774351649365,0.407,1.465649492263794
14,0.39556255074123203,1.462541723150318,0.39,1.4817067689895629
15,0.3958555285708379,1.4619194323733702,0.408,1.4695491490364074
16,0.3959919291658927,1.4616170494233147,0.372,1.4808100123405457
17,0.3971162232049441,1.4610016464176825,0.395,1.4695255670547485
18,0.3966053270182367,1.4592705529625134,0.378,1.4878550238609314
19,0.3950169487019717,1.460068409826796,0.392,1.4784990348815918
20,0.39772397095369083,1.4579324633388195,0.402,1.4699059514999389
21,0.3992687650530015,1.45791383254326,0.403,1.4647082929611206
22,0.39712348635924066,1.457384228100211,0.392,1.4848219738006592
23,0.39777643285312897,1.456730380300748,0.407,1.4735716166496278
24,0.39933010473594827,1.4556425310797612,0.409,1.4651433334350585
25,0.39787167032896464,1.4561887711791668,0.392,1.4806071310043334
26,0.39714285742680905,1.4553790838031446,0.394,1.4707930674552918
27,0.3989257461059902,1.4543616536310164,0.389,1.4677638783454896
28,0.3980573044868849,1.4542466991028544,0.404,1.4670855922698975
29,0.39859564174282347,1.4528031391612555,0.407,1.4638954410552978
30,0.4003123485183312,1.453590030589346,0.414,1.4633356213569642
31,0.3987005651502286,1.453561504210456,0.411,1.4602106485366821
32,0.3997328497090582,1.4534155627428476,0.411,1.4668431811332703
33,0.4009580307466499,1.4520552314944186,0.407,1.4639313859939576
34,0.4005948339478444,1.4523246545912856,0.402,1.4642119359970094
35,0.39954560102295067,1.4528357287584726,0.39,1.4618715777397155
36,0.40024293796238253,1.4515643563310978,0.404,1.4625023517608642
37,0.401543179760545,1.4515998752440435,0.393,1.4664627175331115
38,0.4016255039911149,1.4512162936946094,0.402,1.4646323442459106
39,0.4024253430507951,1.4501119709621042,0.381,1.4598851461410522
40,0.4028458432878478,1.45094085911573,0.411,1.4593000116348267
41,0.40000807156754753,1.450858658451145,0.395,1.462286838054657
42,0.4012510083236937,1.4494650510408111,0.404,1.4654539246559144
43,0.4007506050295749,1.450255145056773,0.403,1.4673446111679078
44,0.40292009660753153,1.4496914111961752,0.404,1.4624398322105407
45,0.40302017808465634,1.4502515026068283,0.408,1.4608529133796693
46,0.402142857154042,1.449530559980263,0.403,1.4625336833000182
47,0.40330669868548036,1.449299076250044,0.401,1.465542118549347
48,0.4043559324312008,1.4487433035494917,0.411,1.4639272305965423
49,0.4032477805043681,1.4489065777447263,0.408,1.465720703125
50,0.4028030663854995,1.4483196748515308,0.419,1.462277202129364
51,0.4030201774532512,1.449110100734032,0.392,1.458399432182312
52,0.4024326074552738,1.4481985603348684,0.395,1.457559992790222
53,0.4024253426466958,1.4480942030074233,0.393,1.4604260559082032
54,0.4033139628121408,1.4483303149877969,0.407,1.4606668004989625
55,0.4030395481419765,1.44749832900904,0.409,1.458100266456604
56,0.4016529451992552,1.4482595398264415,0.411,1.4615873231887817
57,0.4036093626360772,1.4474155995805384,0.391,1.4658695211410522
58,0.40252138809379884,1.4474017271551036,0.413,1.4686068749427796
59,0.40300968461117503,1.4478116462796422,0.397,1.4622699146270752
60,0.40333817539326217,1.4470263663995064,0.407,1.4583934664726257
61,0.4018708637962907,1.4470790595321332,0.418,1.463941933631897
62,0.4037723969857572,1.4469713079727302,0.398,1.4657222681045532
63,0.40348426127585313,1.4468308350797427,0.416,1.4654725069999694
64,0.4038789343404568,1.4464896665791334,0.413,1.4598385314941407
65,0.4037401127234354,1.4469118321346024,0.397,1.4595747737884521
66,0.4028797414974641,1.446686999878641,0.409,1.4603937487602234
67,0.4029079901212353,1.445804569680812,0.404,1.4661731071472168
68,0.40398708599603783,1.4451351414292546,0.414,1.461381308555603
69,0.40465698120957716,1.4462277572033768,0.408,1.4592361059188843
70,0.40382082295619837,1.4461863878419843,0.417,1.4556756467819214
