epoch,accuracy,loss,val_accuracy,val_loss
0,0.42544067756162357,1.4733073216373638,0.557,1.1913082356452942
1,0.5683648126862817,1.1137850350747673,0.592,1.0763897209167481
2,0.6024503664697631,1.0356416619430153,0.627,1.0202717456817627
3,0.6200540797942776,0.9930394707089764,0.627,0.9929663412570954
4,0.630089593085192,0.9648984607498524,0.655,0.9614339444637299
5,0.6391799881549205,0.943872757735899,0.65,0.9499034370183945
6,0.6444834591221001,0.9263891460026725,0.651,0.9408011245727539
7,0.6478418115084454,0.9134496960094419,0.654,0.924262400150299
8,0.6528773256782758,0.9013110878608994,0.659,0.9053628373146058
9,0.6553018618438203,0.8904139723313057,0.665,0.896208512187004
10,0.6588700611965131,0.8810720923088364,0.671,0.8853015780448914
11,0.6621267195727866,0.8725348549121518,0.662,0.8816149287223816
12,0.6634713530540466,0.8650442941714142,0.666,0.8736363518238067
13,0.6657167118232129,0.8581447944297629,0.662,0.8671038138866425
14,0.6678482696919118,0.8510318378270683,0.67,0.8678052523136139
15,0.6712292224421339,0.844213294831373,0.682,0.8649122333526611
16,0.6727949998893981,0.8393724901696383,0.664,0.8557757354974747
17,0.6737021834163343,0.833825306745909,0.66,0.8550031306743622
18,0.6770863646420382,0.8280107842158463,0.666,0.8488367228507996
19,0.6782437501317363,0.82390676900997,0.672,0.8399122533798218
20,0.6796037176402948,0.8190422068965637,0.671,0.8370094771385193
21,0.681397099136296,0.814934260082447,0.677,0.8358483407497406
22,0.681879745575331,0.8106432672274315,0.676,0.8340357375144959
23,0.6829297864841203,0.8070165162874481,0.682,0.8261214652061463
24,0.6834447176527169,0.8034070278375836,0.683,0.820432322025299
25,0.6872195357488373,0.7996600620069746,0.678,0.8168268542289734
26,0.6870831352169231,0.7961978390055188,0.684,0.8162539048194886
27,0.6890565010703216,0.7926666951280529,0.691,0.8129947559833527
28,0.689263925840289,0.7899282059679598,0.686,0.8146360819339752
29,0.6901388258247052,0.7878455616154914,0.696,0.814978667974472
30,0.6905100931050414,0.7847600018574019,0.692,0.8014757702350617
31,0.6935916095972061,0.7818470092648167,0.698,0.8072030165195465
32,0.6937070257582907,0.7802821962257563,0.682,0.8000028424263
33,0.6952405198650845,0.7763295009227122,0.689,0.7961167798042298
34,0.6972445561471632,0.7750459063356205,0.692,0.7914079208374023
35,0.6971275257357096,0.7726995791924202,0.697,0.794089474439621
36,0.6978789379788657,0.7700243334143849,0.684,0.8033443487882614
37,0.6991549662109149,0.7672461111919354,0.697,0.789973021030426
38,0.7006924990375163,0.765523270934315,0.691,0.7818161737918854
39,0.700277646946705,0.7635734857896627,0.696,0.7843334848880767
40,0.7013962907306218,0.7622496076054492,0.703,0.7885881805419922
41,0.7025932233970044,0.7591640474432606,0.7,0.7817358700037003
42,0.7032009713478008,0.7579372748480004,0.696,0.7796772335767745
43,0.7047078321293249,0.7558801302717904,0.698,0.7824228539466858
44,0.7045238127142696,0.7535878545399439,0.703,0.7804734673500061
45,0.7049967748381324,0.7531274924591437,0.7,0.7829281266927719
46,0.7057304310344034,0.7503642920215251,0.706,0.7776844843626022
47,0.7059717545569953,0.7489980125326221,0.699,0.7749664657115937
48,0.7067296243320077,0.7474482530759553,0.699,0.7783834526538849
49,0.7074092040375127,0.7457966808292825,0.703,0.7725049076080323
50,0.7062276058782966,0.7443030042921083,0.695,0.7784316890239715
51,0.7080831349401151,0.7434971977088412,0.705,0.7669280323982238
52,0.7087142885741541,0.7413573579515441,0.705,0.767074695110321
53,0.7092485916058896,0.7396816595883693,0.707,0.7626619452238083
54,0.710056499252885,0.7391202933454918,0.703,0.771213777065277
55,0.7107998402441962,0.7368913224945635,0.709,0.7673390655517578
56,0.7115343046390404,0.7367953242639363,0.701,0.7650444920063019
57,0.7107304308879173,0.7352287455130432,0.705,0.7682160143852234
58,0.7116836192496753,0.733263819828882,0.701,0.7623584666252137
59,0.7122235700993215,0.7328122764068135,0.703,0.7698404564857483
60,0.7130201803425611,0.7315158596483328,0.701,0.7555058733224869
61,0.712340600258213,0.7306215350405645,0.711,0.7610044317245483
62,0.7128175979701139,0.7289045168939283,0.711,0.766511800289154
63,0.7142284131151134,0.727199627181231,0.708,0.7556340143680572
64,0.7146981473696434,0.7265980650812892,0.7,0.7607627358436585
65,0.7147619075694327,0.7264354402736082,0.703,0.7626684731245041
66,0.7140710284144192,0.7249549837688268,0.71,0.761093864440918
67,0.7150435872249684,0.7238196028238636,0.703,0.7608628437519074
68,0.7159176770913399,0.7222764064447355,0.703,0.7593922082185746
69,0.7158006480942338,0.7218050276576462,0.698,0.7588525702953338
70,0.7153050880310899,0.7200820908202963,0.713,0.7515594408512115
71,0.7159289781825017,0.7198795447662726,0.71,0.7563398388624192
72,0.7175391467951112,0.7179584898433443,0.707,0.7677508010864258
73,0.7169201001019802,0.7178849552900104,0.718,0.747829357624054
74,0.7181380178463661,0.7166239580865633,0.706,0.7585909402370453
75,0.7169854752340559,0.716449120186143,0.713,0.7524369721412658
76,0.718274417721619,0.7150989554443602,0.702,0.7512498686313629
77,0.718845038949433,0.7138524436344534,0.713,0.7443269135951995
78,0.7177958051784564,0.7139410783173674,0.705,0.7538704798221588
79,0.7188531098224349,0.7126051962123079,0.713,0.7462236053943634
80,0.7195569030056566,0.7113354607911433,0.714,0.7479459048509598
81,0.720254239894576,0.7112972635333821,0.706,0.7473558651208878
82,0.7199047632641712,0.7099082599251957,0.711,0.7505603332519531
83,0.7206513338169809,0.7096364742365934,0.715,0.7439105817079544
84,0.7206892672989328,0.7095698034106674,0.721,0.7405150896310806
85,0.7202195337768328,0.7075655670236733,0.709,0.7499285352230072
86,0.7209209064810963,0.7073542001641403,0.705,0.7484456145763397
87,0.7211097679905972,0.7063781730704388,0.714,0.7429352815151214
88,0.721993545127117,0.7051889706971282,0.717,0.7425718309879303
89,0.7220161449101011,0.7043804347767668,0.709,0.7523247034549713
90,0.7213123510954744,0.7035181469583915,0.719,0.7412669959068299
91,0.7220516567513094,0.7030424348883709,0.713,0.7399128775596618
92,0.7217933839155456,0.702698021950358,0.712,0.742882305264473
93,0.7223825681007514,0.7010976804262501,0.707,0.7442492427825927
94,0.7233833757497496,0.7008801311507064,0.719,0.7346223912239075
95,0.7222380978576207,0.6994452475491216,0.717,0.7398855906724929
96,0.7234753852173433,0.6996752843260765,0.715,0.7365794377326965
97,0.7237086371850159,0.6990436200620764,0.71,0.7416637074947358
98,0.7238918499168703,0.6976080698229499,0.715,0.7400985136032104
99,0.7249620668463788,0.6972385112259347,0.711,0.7411809319257736
