epoch,accuracy,loss,val_accuracy,val_loss
0,0.4696610152847686,1.4172494651907581,0.496,1.3071960611343383
1,0.5079055685360553,1.2601106385053213,0.509,1.2640939178466797
2,0.5168547214087793,1.2213154936746016,0.514,1.2230140595436096
3,0.5205673931766365,1.1992704615249472,0.494,1.2098535671234132
4,0.5244148511755264,1.1849888936947968,0.54,1.1915723719596862
5,0.5262695724933835,1.176202983977431,0.539,1.1834082970619202
6,0.5272857147505727,1.1696269631385803,0.529,1.1903660526275635
7,0.5301291357662719,1.1662357556112741,0.536,1.1771856899261475
8,0.5294899125725536,1.1609268882011963,0.528,1.1655735836029053
9,0.5292058116298611,1.1572995567725877,0.544,1.1687942740917205
10,0.5306634385707014,1.1540779150138467,0.529,1.1693131551742553
11,0.5297869246642468,1.1514617661803455,0.537,1.1625355744361878
12,0.5314011300266799,1.1487893573308394,0.512,1.160675004005432
13,0.5319249406456947,1.147079795497959,0.525,1.1561648254394532
14,0.5332542375487797,1.145398634924727,0.537,1.153201410293579
15,0.5333688464710268,1.142315688577749,0.546,1.156929639339447
16,0.5340710257827226,1.1427605098081848,0.533,1.1523006014823913
17,0.5351832131460562,1.140219545263355,0.541,1.1564890842437745
18,0.5340879736815469,1.1380728665549877,0.536,1.1552350068092345
19,0.5350524622757556,1.137319975737798,0.531,1.149070454597473
20,0.5353333336316933,1.1354672764822589,0.539,1.1443831305503844
21,0.5351485074829248,1.1355493119712603,0.529,1.1442096357345581
22,0.5351767558415057,1.1340778984760833,0.532,1.1431982774734497
23,0.5368264733734778,1.132586797768787,0.542,1.1460651054382325
24,0.5369854728549214,1.130901736526166,0.546,1.1378112087249757
25,0.5351928976127657,1.130679816866325,0.538,1.1392122495174408
26,0.5372179182404179,1.1298114501823813,0.533,1.1341516828536988
27,0.5359919292694432,1.128128761002573,0.539,1.1326405124664307
28,0.536745763784748,1.1278748163227308,0.529,1.1417372732162476
29,0.5364140429486662,1.1272602155046947,0.538,1.1374748420715333
30,0.5360694107867904,1.126099974725206,0.544,1.1369349184036255
31,0.5350387419684458,1.1259059776694087,0.528,1.1351191639900207
32,0.536258273129746,1.1261947614661718,0.53,1.1349203684329987
33,0.5367029869202841,1.1244515358896578,0.53,1.1343567085266113
34,0.5363809528997389,1.1243322538622356,0.544,1.1358097734451293
35,0.5368014533893537,1.1240708157167596,0.531,1.1264755811691285
36,0.5356876513462956,1.1238317847251893,0.534,1.1419814624786377
37,0.5360121069823282,1.12201872998375,0.532,1.1320517029762267
38,0.5377231643866685,1.122071936979132,0.539,1.1280162134170533
39,0.5381016957305246,1.1216667790534132,0.519,1.129634834766388
40,0.5392146904337204,1.1216377568952107,0.527,1.1263542566299438
41,0.5379701376718989,1.1204308807849883,0.545,1.1306395449638367
42,0.5373623896705902,1.120879048917253,0.537,1.1349083940982818
43,0.5382001622248505,1.12010508250382,0.527,1.1320870957374574
44,0.5384947549236023,1.1191524718272483,0.53,1.1311765871047974
45,0.5377199360879801,1.1191677907765922,0.533,1.1300917460918427
46,0.5392841002951234,1.118486082755913,0.529,1.1311835956573486
47,0.5383615827156325,1.1185852604397273,0.533,1.1297875471115113
48,0.5388773205169176,1.1177004497940257,0.532,1.1306143398284911
49,0.5381283297882242,1.1175295232716254,0.521,1.1356207056045533
50,0.5394092015543226,1.1168660224999412,0.534,1.130797532081604
51,0.5380492346014006,1.1177038718078096,0.532,1.1230509867668153
52,0.5394487499685611,1.1165297288510758,0.53,1.1300002362728119
53,0.5382655370033393,1.1159020779496533,0.533,1.124129962205887
54,0.5395512521014375,1.1166465826458851,0.536,1.1261643800735475
55,0.5406255051746207,1.1148857059620194,0.541,1.1214525010585785
56,0.5386820032434948,1.1157508154036635,0.539,1.121508451461792
57,0.539138822156494,1.1145905343657834,0.539,1.1264228854179383
58,0.5392050050072751,1.11439663272793,0.536,1.1253815426826477
59,0.5384350292258343,1.114512020753602,0.543,1.1257014095783233
60,0.5398208243109412,1.1146738761057289,0.54,1.1232426929473878
61,0.5401331729555534,1.1141275914038642,0.53,1.1233693594932557
62,0.5387021795672885,1.1136933532811828,0.537,1.1289707679748535
63,0.5401331733596527,1.112814220836607,0.513,1.1316883020401
