epoch,accuracy,loss,val_accuracy,val_loss
0,0.4173559316418181,1.5027509661044105,0.447,1.4170389680862427
1,0.44956174280683875,1.3881116714012824,0.484,1.3727563390731812
2,0.45386601976924024,1.3572891823316025,0.469,1.3491133012771606
3,0.45308878085875914,1.3429297388610193,0.457,1.3432609157562256
4,0.4562461656534066,1.334743818287122,0.451,1.338209355354309
5,0.45424616532558104,1.3293992455733024,0.473,1.3184492936134338
6,0.45751493070590293,1.323936936915931,0.469,1.3367792987823486
7,0.4575996756301088,1.3219789362559884,0.466,1.3179957752227782
8,0.45887005577905704,1.3174963915247029,0.457,1.3183536262512208
9,0.4602671503768129,1.314813767398818,0.471,1.3067524275779725
10,0.4620903939134994,1.3125921859074448,0.474,1.304777424812317
11,0.4617384980416904,1.3102675804647348,0.489,1.3001847286224366
12,0.46247780369752545,1.3085779784594551,0.469,1.3086274876594544
13,0.46239709279547303,1.3063477002463098,0.479,1.2943275570869446
14,0.46236723090632487,1.3050987034025838,0.471,1.3057510433197022
15,0.46111218608536964,1.3033530466637369,0.483,1.2969241394996642
16,0.4637457610692008,1.303201963133731,0.467,1.3003510036468506
17,0.4652114595144482,1.3012628617428117,0.473,1.2963730702400207
18,0.46489265485335207,1.2997205641815217,0.455,1.3107891035079957
19,0.4628458423129583,1.3000223926063312,0.47,1.304000325202942
20,0.46377401032437715,1.2979200303554534,0.48,1.2942359037399291
21,0.46563841708130754,1.2979605745966152,0.477,1.2874954977035522
22,0.4636924927517519,1.2969710315183058,0.481,1.300200882434845
23,0.4634794179918402,1.2962991112874727,0.487,1.2917883973121642
24,0.46607667387036955,1.2948208020400194,0.507,1.2893665113449098
25,0.46648103243718714,1.2945940000525975,0.463,1.3013636679649354
26,0.46728894166269547,1.2941785332510027,0.502,1.2917818107604981
27,0.46421872415279936,1.2925109227329998,0.487,1.2887662334442138
28,0.4669919285481259,1.293022508540396,0.48,1.290655156135559
29,0.4662510073538554,1.2917026488457697,0.488,1.28972430229187
30,0.4662800636205633,1.2913474969944712,0.498,1.2886102447509766
31,0.46704519663826893,1.2916365925033213,0.489,1.2823074498176574
32,0.46501936944106875,1.2915445592443822,0.498,1.287436800956726
33,0.46577723882461,1.2899153869535964,0.487,1.2861409683227538
34,0.467158190805023,1.2903206550973958,0.495,1.289423768043518
35,0.46767473647655067,1.2898172596753654,0.471,1.2813255014419556
36,0.4681630337137287,1.2895978790723672,0.492,1.2855289239883423
37,0.4676029047976106,1.2889745204630545,0.492,1.2850254554748535
38,0.4678748976502378,1.2886365423263129,0.496,1.2818504552841186
39,0.46730024120060065,1.2879015735650468,0.489,1.2830245881080626
40,0.46810007951522276,1.2885187216734482,0.496,1.2835977807044983
41,0.46770702077675674,1.2879265387179488,0.478,1.2831382193565368
42,0.46723647990216643,1.2869336858644325,0.491,1.28640100812912
43,0.4667175132844408,1.287475279529216,0.483,1.2814338426589966
44,0.4688837760080726,1.2867525735649012,0.484,1.2827498950958252
45,0.46881678668876825,1.2867649328405575,0.493,1.289895534992218
46,0.46703147562378544,1.2864192447925018,0.478,1.282517765045166
47,0.4682154954111172,1.286388236284256,0.493,1.2816662483215333
48,0.4684681182569366,1.2855834307306904,0.482,1.28032639837265
49,0.46878208183383535,1.2856892057394578,0.499,1.2872475814819335
50,0.4692195305884895,1.2854196654032852,0.479,1.282805238723755
