epoch,loss,sparse_categorical_accuracy,val_loss,val_sparse_categorical_accuracy
0,0.9706714295734793,0.718661,0.5249018408358097,0.847
1,0.4674740002695787,0.859322,0.42299303486943246,0.877
2,0.39685269928837225,0.88005084,0.3786661855876446,0.888
3,0.35547416909140045,0.89152545,0.3466141052544117,0.903
4,0.3252817493184643,0.9015932,0.32281354144215585,0.903
5,0.3013335877050788,0.9076102,0.30702746473252773,0.911
6,0.28165853899287974,0.91398305,0.293196552246809,0.916
7,0.2656904046313237,0.9188305,0.27608837112784385,0.922
8,0.2513778213853553,0.923322,0.27006961070001123,0.926
9,0.23956350227660042,0.9262542,0.2657773641869426,0.927
10,0.22908028026064067,0.92955935,0.25386906452476976,0.93
11,0.21943764377195957,0.93284744,0.24847112772986293,0.936
12,0.21124011564494694,0.9354915,0.24618627037853003,0.935
13,0.20352972356160565,0.93788135,0.23969982974231244,0.935
14,0.19682157289520916,0.9395254,0.23185650873929262,0.936
15,0.1902757231225023,0.9418305,0.23169603068381547,0.936
16,0.18450981062063473,0.94284743,0.22610678868368267,0.942
17,0.17905399579144382,0.94525427,0.22564876433461906,0.93
18,0.17414339008441163,0.9470847,0.2199664045125246,0.939
19,0.16938176439064792,0.947339,0.22009140541777014,0.938
20,0.16510554432584826,0.94945765,0.2192510798573494,0.937
21,0.16092137583547225,0.950017,0.21438581347465516,0.938
22,0.15704312055861042,0.9516949,0.21857204539701341,0.936
23,0.15345927934178105,0.9530678,0.2148554204031825,0.936
24,0.15005230240650097,0.95381355,0.20838397135958076,0.944
25,0.14669225068636618,0.9548644,0.2076694553717971,0.941
26,0.14320539252169556,0.95571184,0.20956603651866318,0.935
27,0.14033112637935427,0.95601696,0.21008463902398944,0.939
28,0.13766495400597736,0.9570848,0.20961235919967294,0.937
29,0.1344715579839076,0.9582542,0.20776796899735928,0.936
30,0.13221385374396913,0.9594068,0.20313099613413216,0.938
31,0.1295380513538938,0.9601695,0.2029600108973682,0.939
32,0.12698847702467594,0.9605424,0.20232006087899207,0.938
33,0.1251064069316549,0.96167797,0.1998436225578189,0.94
34,0.12247043846853835,0.96245766,0.20020946189761163,0.94
35,0.12034436149159604,0.9627966,0.19854095238260924,0.939
36,0.11794210883386244,0.9636102,0.20166321834549308,0.94
37,0.11602992506429427,0.96447456,0.2011705377139151,0.94
38,0.11395419105113942,0.96537286,0.1986364853102714,0.939
39,0.111976799020007,0.96538985,0.19427740890532733,0.94
40,0.11021137455146823,0.9655932,0.1957148712594062,0.943
41,0.10826633593730502,0.96708477,0.19325594119727613,0.94
42,0.10687765378220859,0.96745765,0.1944630563259125,0.941
43,0.10457792574760773,0.96808475,0.19280887013301254,0.942
44,0.1028958133698078,0.9686271,0.19601395949721337,0.942
45,0.10149122844213398,0.9688305,0.1956784694455564,0.944
46,0.09953980742464379,0.97011864,0.18957912363111973,0.943
47,0.09795053276407012,0.96962714,0.19547727992758154,0.94
48,0.09634506979452098,0.9705593,0.19352994104847313,0.943
49,0.09482136440455471,0.9713559,0.1910959574393928,0.944
50,0.09368202879796025,0.97140676,0.1959861719980836,0.944
51,0.0921860443558386,0.9722373,0.1900710347108543,0.946
52,0.09081455733887535,0.97245765,0.19348178221844137,0.943
53,0.08926644200080279,0.9726271,0.1935496489983052,0.944
54,0.08788955316097491,0.97335595,0.19439216307364404,0.945
55,0.0864643355484231,0.9737627,0.1901000122539699,0.947
56,0.0852679869523114,0.97464406,0.19454692341387272,0.944
57,0.08394099109632484,0.97484744,0.19245183868333698,0.946
58,0.08266856944330542,0.97518647,0.19347324795089663,0.948
59,0.08166989384069091,0.975983,0.19220645017921925,0.945
60,0.08020592431450989,0.9762712,0.18945313654839993,0.949
61,0.07925783820071462,0.9762542,0.18968042926862835,0.951
62,0.07816976515765665,0.9766102,0.18747147182002663,0.947
63,0.07702345064233483,0.9771695,0.19390045306645334,0.946
64,0.0756685189253619,0.9777458,0.19460996608249842,0.946
65,0.0743945236858454,0.97847456,0.19429161404259504,0.945
66,0.0731866911325951,0.9789153,0.18930427045561374,0.95
67,0.07242409861567667,0.9789153,0.18870683889836073,0.945
68,0.07106512420814705,0.9794068,0.1896721243392676,0.95
69,0.07026891548076045,0.97938985,0.19535083882510662,0.947
70,0.0690887113879198,0.9797288,0.19300409071147442,0.945
71,0.06827503880841057,0.98005086,0.1951205815654248,0.946
72,0.06689652664373802,0.98091525,0.19150492632761598,0.948
73,0.06575999689146371,0.98128814,0.19151855218224229,0.947
74,0.06499920606068572,0.9815932,0.19216406755149365,0.945
75,0.06405938996349352,0.9820678,0.1931233439128846,0.95
76,0.06307391975966867,0.9819661,0.1943632772192359,0.946
77,0.06218442773067598,0.98208475,0.19013021285645665,0.953
78,0.06161542462196864,0.98225427,0.19280893886461853,0.952
79,0.06024546131977054,0.9829153,0.18995419926941395,0.95
80,0.059554613595512715,0.98349154,0.20049259578809142,0.95
81,0.05840552806305715,0.98362714,0.19435448227450253,0.955
82,0.05777548531315021,0.9841017,0.19631662527099253,0.951
83,0.056815491959361863,0.9842034,0.19829304805025458,0.95
84,0.05582598246894461,0.984678,0.19909368962980806,0.949
85,0.05476366726867065,0.9851017,0.21021138532087208,0.944
86,0.054344171511356607,0.9848475,0.19540372495539488,0.953
87,0.05343707479591781,0.9853051,0.19755357601679863,0.949
88,0.052702973034998435,0.98542374,0.19715489055961372,0.952
89,0.05182299344954318,0.9858305,0.20132150873541832,0.951
90,0.05078293708610838,0.9862542,0.19400200308300555,0.952
91,0.05023889471559738,0.9866102,0.20059361127205194,0.949
92,0.04941533501615148,0.9867966,0.19683855450712145,0.951
93,0.04868827626045983,0.987017,0.21322243348695338,0.949
94,0.047934350799927014,0.9874237,0.2015154448337853,0.95
95,0.04720049790635516,0.98772883,0.2040862075984478,0.952
96,0.046481629710257745,0.98774576,0.19923342345282435,0.95
97,0.04557117139131336,0.98808473,0.19793607899919152,0.954
98,0.0447749263599073,0.9887966,0.20498963268473744,0.947
99,0.04409695662660682,0.98862714,0.20785457366146148,0.948
