epoch,loss,sparse_categorical_accuracy,val_loss,val_sparse_categorical_accuracy
0,1.087052762079037,0.6538305,0.7532829985022544,0.756
1,0.6904167427349899,0.77974576,0.6327827379107476,0.802
2,0.6123140900064323,0.8037288,0.5706091027706861,0.818
3,0.5640186105870595,0.81905085,0.5399276006966829,0.821
4,0.5311793195241589,0.8288814,0.5028717815876007,0.829
5,0.5046039446809534,0.8378983,0.4855293229222298,0.84
6,0.48298558969113786,0.8440508,0.46785394884645937,0.845
7,0.4655237190299115,0.849339,0.46504105869680645,0.853
8,0.45103652426751994,0.8547119,0.441262929700315,0.855
9,0.4379342192436679,0.85850847,0.43300105556845664,0.856
10,0.42563120745501276,0.8625424,0.4277417380362749,0.861
11,0.4156433748049756,0.86591524,0.42557405307888985,0.864
12,0.4062832382018283,0.86905086,0.42137788496911527,0.874
13,0.39795622232733135,0.8712881,0.4115270428359509,0.858
14,0.3904052680389861,0.87277967,0.40766105689108373,0.866
15,0.3818150207842306,0.876,0.4088454693555832,0.87
16,0.376390375847281,0.8775424,0.3932432223111391,0.87
17,0.36924703631992056,0.88020337,0.3975135009735823,0.87
18,0.3636400987031096,0.88161016,0.39548410922288896,0.871
19,0.3580043133158805,0.8828644,0.3851209543645382,0.873
20,0.35310603907426535,0.8848814,0.37818691208958627,0.879
21,0.3468314598740663,0.88715255,0.3877072919160128,0.873
22,0.34258996679494946,0.8876271,0.3772827725857496,0.88
23,0.33786178106221104,0.8894746,0.3754267908632755,0.876
24,0.3334027847685551,0.89162713,0.38680999632924795,0.873
25,0.32923126546508175,0.89191526,0.3759986847639084,0.873
26,0.32485552019739555,0.8941017,0.3740119582042098,0.875
27,0.32099073269104555,0.8960509,0.3716926444321871,0.877
28,0.3169337754848145,0.89615256,0.37741665337234737,0.876
29,0.313732767654425,0.8975085,0.3665727790445089,0.884
30,0.3099359720061391,0.89884746,0.36547853276133535,0.885
31,0.30611824008746674,0.90022033,0.36605288442224265,0.876
32,0.30336911992438265,0.9013051,0.365014673396945,0.884
33,0.2999123162763604,0.90177965,0.36414091698825357,0.882
34,0.2970065033094863,0.90269494,0.3617267679423094,0.883
35,0.29326041736087555,0.903661,0.3682086817920208,0.879
36,0.29061493312277026,0.90381354,0.36496280804276465,0.888
37,0.2887538167253389,0.9049491,0.35723349675536153,0.881
38,0.2849542691893244,0.90598303,0.364252015016973,0.888
39,0.28187388246089723,0.90771186,0.35752555951476095,0.887
40,0.2797392034524326,0.9078983,0.3568807179108262,0.888
41,0.2765945199782313,0.9094576,0.3570564614608884,0.886
42,0.2744311267352205,0.9099661,0.3668431553989649,0.889
43,0.27160836720239306,0.91005087,0.36750591583549974,0.883
44,0.26866484458037354,0.9119831,0.3601635005325079,0.888
45,0.2667118737126811,0.9129322,0.3621453052386642,0.881
46,0.2645418051219845,0.9130339,0.3539097597822547,0.889
47,0.26141165091766644,0.9145593,0.3492352791130543,0.891
48,0.2601426447662762,0.9140339,0.3540456922724843,0.886
49,0.2572495587580537,0.91511863,0.3566046003252268,0.881
50,0.2547248446240516,0.91632205,0.3528920717537403,0.884
51,0.25230908812165764,0.9170678,0.3583387825638056,0.889
52,0.2499880421180594,0.91794914,0.3580700593069196,0.881
53,0.24831413975206473,0.9189153,0.36176772117614747,0.885
54,0.24627969463245344,0.918678,0.3669149434193969,0.885
55,0.24433292574170282,0.9191695,0.35579970069229605,0.887
56,0.24261247758769383,0.9201017,0.35554724354296924,0.893
57,0.2404825718757712,0.92144066,0.36653239466249943,0.879
58,0.23852566714256496,0.9220339,0.36055770665407183,0.887
59,0.23632237013681964,0.92259324,0.3560970198363066,0.885
60,0.23450762208993153,0.9232712,0.3745032224804163,0.881
61,0.2324599031232676,0.92298305,0.3580973336473107,0.884
62,0.23031271410379875,0.9247627,0.35929715540260077,0.885
63,0.22915105484899576,0.925339,0.369491614587605,0.887
64,0.22615909749578875,0.92569494,0.3597607912495732,0.887
65,0.2255395369730511,0.92569494,0.3528401045128703,0.89
66,0.22350247263971526,0.92681354,0.3531044967472553,0.888
67,0.22237275219917044,0.9270339,0.360183060541749,0.888
68,0.22046014748008574,0.92747456,0.3634451054036617,0.888
69,0.21848389234520116,0.9288305,0.36078759264200927,0.893
70,0.21708128612046523,0.928678,0.3479139594361186,0.89
71,0.2156797208097148,0.92884743,0.37112916745245456,0.885
72,0.21320439022097548,0.93057626,0.36695810528472067,0.886
73,0.212188866769232,0.9304915,0.3726711029186845,0.884
74,0.21020830826107728,0.9318305,0.3574982684105635,0.885
75,0.20949479446004507,0.93145764,0.3731672002002597,0.882
76,0.20751053343953219,0.9318644,0.3574692962691188,0.891
77,0.2061641137794418,0.93201697,0.3624771423637867,0.881
78,0.20446076074109998,0.9326949,0.36843325234949587,0.887
79,0.20259682538650803,0.9344746,0.3624226491898298,0.883
80,0.2019200954160069,0.9348644,0.3723579512909055,0.886
81,0.1998920079699512,0.935,0.3705487225204706,0.884
82,0.19828214490533633,0.93544066,0.3776838017627597,0.879
83,0.19661791761863534,0.9356441,0.370340789668262,0.888
84,0.19584755970133563,0.9356102,0.3671012906357646,0.889
85,0.1942197307723306,0.93701696,0.37256974168121815,0.885
86,0.1935061230718837,0.9370339,0.3711602924391627,0.886
87,0.19134885470493365,0.93761015,0.3707575581967831,0.888
88,0.19021915933590824,0.939,0.370053100027144,0.89
89,0.1880027236543217,0.9384576,0.358635189011693,0.896
90,0.1875689848405072,0.93867797,0.37873550821095703,0.881
91,0.18564963034212084,0.9400169,0.3681763470172882,0.888
92,0.18468905600513946,0.94032204,0.3694669695571065,0.889
93,0.1835368532482219,0.9408644,0.36917534805834296,0.889
94,0.1819351470303106,0.9413729,0.3798743197694421,0.881
95,0.1814428489876248,0.9411356,0.3633225215598941,0.886
96,0.1800634749170582,0.94138986,0.3674286128953099,0.887
97,0.17831265922414802,0.9419661,0.3901692543178797,0.881
98,0.17716035393335053,0.9428644,0.3734788537025452,0.886
99,0.17592567251048097,0.94298303,0.41585199497640135,0.882
