epoch,loss,sparse_categorical_accuracy,val_loss,val_sparse_categorical_accuracy
0,0.5332891309412859,0.8467119,0.28286138772964475,0.917
1,0.2284394065991549,0.9308814,0.22507797814905645,0.935
2,0.17368083046591382,0.947983,0.1882315782830119,0.947
3,0.14154139331115756,0.95740676,0.16758950967341663,0.945
4,0.12009548632096563,0.9627119,0.15100263454951346,0.949
5,0.10356307790804085,0.96811867,0.13799981232732533,0.955
6,0.09206288801072071,0.9716271,0.1475523410132155,0.952
7,0.08102889765622252,0.97501695,0.1312491146614775,0.962
8,0.07263816478208371,0.9772542,0.11172625401522965,0.955
9,0.06568574115113056,0.9796949,0.1177768657449633,0.967
10,0.05811648411415833,0.98169494,0.11516154501587153,0.958
11,0.0525255063854521,0.98376274,0.10960574703058228,0.961
12,0.0469626552157471,0.9856271,0.10592100673820823,0.965
13,0.042529524838447304,0.98657626,0.0983176663168706,0.966
14,0.03880870067652599,0.987661,0.09961738813435658,0.965
15,0.0344973331487489,0.9891356,0.10278029398759828,0.965
16,0.031587554706888024,0.9898305,0.09903110869345255,0.969
17,0.027710217122882366,0.9914068,0.10399275471572764,0.969
18,0.02513782904846929,0.9921864,0.09291090122424066,0.966
19,0.02276243260098223,0.9926441,0.10429671162273735,0.97
20,0.019477812199606964,0.99388134,0.1052651905847597,0.971
21,0.01856503106197833,0.99440676,0.09872654397622682,0.968
22,0.0163533849830424,0.99488133,0.1181155567523092,0.976
23,0.01509592865516779,0.99544066,0.10562081417592709,0.969
24,0.013193263083257217,0.99620336,0.11442604534822749,0.969
25,0.013199869205606266,0.99581355,0.10818978651950602,0.975
26,0.011598654021943699,0.9965085,0.11637401424668496,0.967
27,0.009859368072242648,0.99698305,0.1075848536536796,0.969
28,0.009009818321884282,0.9976949,0.10269982989411801,0.973
29,0.009612803738103031,0.9969661,0.15198280718614116,0.965
30,0.0083217938603604,0.99747455,0.13551757314853602,0.971
31,0.008556232183929166,0.9972712,0.11340777907753363,0.972
32,0.007571423982704739,0.99771184,0.14931760101171676,0.967
33,0.0067836273078378554,0.99776274,0.12693751170882023,0.972
34,0.006734311450262625,0.9979491,0.14714677012525498,0.973
35,0.0053980969078142056,0.9985593,0.13329822225023236,0.968
36,0.005718710974181938,0.9981695,0.11244993925938615,0.976
37,0.005523402405118936,0.9982373,0.1209579134158048,0.972
38,0.004182694050504039,0.9987119,0.13144212191255064,0.973
39,0.005955387010061197,0.99791527,0.13468661613060248,0.974
40,0.005665524870733338,0.99827117,0.12953630063693708,0.974
41,0.004821590311151964,0.9985932,0.12796050812885368,0.972
42,0.0059921280155174755,0.99825424,0.12037716126815212,0.976
43,0.003365906854909702,0.9989322,0.15935339689358444,0.969
44,0.005400412882670854,0.99818647,0.12083997529698536,0.975
45,0.0017444422639564668,0.9995254,0.1392262556906644,0.976
46,0.006874924846719487,0.99776274,0.12212061905365772,0.975
47,0.002407648374632339,0.99928814,0.12296895353749733,0.975
48,0.006566552826873046,0.9979661,0.124683104153155,0.977
49,0.0014469148066582488,0.99964404,0.14370081427739478,0.973
50,0.004685199433552178,0.99852544,0.1312631752804009,0.973
51,0.006055610388758903,0.9980678,0.103189160882539,0.978
52,0.0014433908696600362,0.9997288,0.13754567321739158,0.973
53,0.0039563762450413745,0.9987966,0.1397522385852426,0.975
54,0.0033312443113108813,0.99918646,0.16214194309350205,0.968
55,0.005398568151922403,0.9982203,0.13114732135472879,0.977
56,0.0006860084490610401,0.9998813,0.14222097840465722,0.978
57,0.006264224590281432,0.99784744,0.121269532599581,0.975
58,0.002405213973004917,0.99940675,0.13145920446881973,0.975
59,0.0035795352730987923,0.99894917,0.13640209548266286,0.977
60,0.005302921928645316,0.9985593,0.15472766610223515,0.969
61,0.0015689011860525281,0.9995932,0.1467052785490523,0.973
62,0.004952154989315801,0.9985932,0.14081618795607936,0.974
63,0.0010055386403980053,0.9997119,0.13211239022745075,0.977
64,0.00015371095236766413,1.0,0.1379424860240306,0.979
65,0.001839257669194565,0.99944067,0.21915012954046914,0.965
66,0.007399202992130188,0.9978305,0.13514200413380878,0.974
67,0.001345268982849625,0.9996271,0.13199985763554878,0.97
68,0.0033024983845324394,0.9988644,0.12098439482833782,0.975
69,0.0046830365386576036,0.99867797,0.12894175007163539,0.976
70,0.0013712619073723274,0.99967796,0.14612278910301485,0.976
71,0.00024454380497616055,0.9999831,0.14075913560807293,0.979
72,0.00011779318984619106,1.0,0.1179712432093897,0.978
73,0.008080402173068633,0.99762714,0.12725549077509585,0.978
74,0.0023958121110232945,0.99932206,0.14566311859089182,0.971
75,0.0013103939788155707,0.9995932,0.14760775265222037,0.975
76,0.004784384127797519,0.9985593,0.162680414983447,0.969
77,0.001394514574774353,0.99964404,0.1319095070905746,0.98
78,0.0032970192563915313,0.99901694,0.15626171039961037,0.975
79,0.002435482425171919,0.99928814,0.13026236272792174,0.975
80,0.0022383708866181382,0.9993898,0.13819618713969248,0.975
81,0.00010100268402199906,1.0,0.1315753386308643,0.977
82,4.775193283389922e-05,1.0,0.13421772502551904,0.976
83,3.2404255177007586e-05,1.0,0.13357171468087473,0.977
84,2.2669544839905603e-05,1.0,0.14128722252171427,0.976
85,0.007742003898613616,0.99815255,0.14631844182276837,0.978
86,0.00216194241300553,0.9991186,0.18262002304005592,0.969
87,0.0023191135851087755,0.9992203,0.1637129165870647,0.976
88,0.00015886343053747012,1.0,0.15754243044211763,0.977
89,5.469672079630798e-05,1.0,0.1613641452993761,0.978
90,3.2070550251947444e-05,1.0,0.15656227482541,0.978
91,2.204519849491176e-05,1.0,0.16684956560202407,0.978
92,1.5468949688508838e-05,1.0,0.16435394267973608,0.976
93,0.008221266007960136,0.9975593,0.1570725106081227,0.975
94,0.002840637024759803,0.9991017,0.16138163175291992,0.977
95,0.0007673671581032687,0.9997288,0.16714666376101378,0.97
96,0.004594873903854932,0.99866104,0.14581746845233284,0.977
97,0.0003041127108962828,0.9999661,0.1296023383254578,0.977
98,5.365920605575539e-05,1.0,0.13318455777480268,0.979
99,3.0234136812003704e-05,1.0,0.1324207985717294,0.98
