epoch,loss,sparse_categorical_accuracy,val_loss,val_sparse_categorical_accuracy
0,0.5516773888683421,0.84976274,0.27286758106201886,0.921
1,0.21725574252274582,0.93711865,0.20388493351638318,0.94
2,0.16428196135655804,0.9517288,0.18474058769643306,0.941
3,0.133997946625607,0.9604576,0.14977101013064384,0.95
4,0.11293469875877313,0.96666104,0.1311467207968235,0.959
5,0.09748572291632704,0.97077966,0.12587847970426083,0.958
6,0.08621901417924564,0.97449154,0.12327954540960491,0.957
7,0.07622942504575633,0.9775085,0.11853445442393422,0.966
8,0.0682512645834615,0.979678,0.11633207695558667,0.96
9,0.06191080153971058,0.98108476,0.1110762256430462,0.971
10,0.05406060545760507,0.98405087,0.10765680256299674,0.963
11,0.049839513616289126,0.98505086,0.10388567638583482,0.969
12,0.04434020087247225,0.98694915,0.1043306327657774,0.966
13,0.040090390707176744,0.98864406,0.11683583976700902,0.964
14,0.036464638514537955,0.98901695,0.09128473174059763,0.973
15,0.03195357582017866,0.99081355,0.09162877760827541,0.974
16,0.028917417787281813,0.99159324,0.10229058619588613,0.969
17,0.026681477932300877,0.99233896,0.09547550203278661,0.973
18,0.02293070998375543,0.9932712,0.0925052575301379,0.973
19,0.020741539161309,0.9942034,0.10631350916810334,0.971
20,0.017486278437323654,0.9953559,0.11376148643903435,0.972
21,0.016806421864267746,0.9955085,0.09517523963004351,0.972
22,0.014223948457491411,0.99620336,0.09331541702849791,0.974
23,0.012901611176753019,0.99674577,0.10629083150997758,0.974
24,0.01185207081413818,0.9972034,0.1055960537167266,0.975
25,0.010890710735697274,0.9971695,0.116411739657633,0.973
26,0.008992151555221272,0.99774575,0.11795990301761776,0.966
27,0.009798507858474711,0.9974576,0.11645258846692741,0.974
28,0.006850641105610505,0.9985763,0.12141594566346611,0.971
29,0.0062848900934422075,0.99852544,0.12256959603691939,0.974
30,0.007264570699263166,0.99791527,0.12371584896463901,0.972
31,0.006256193865670342,0.9983559,0.14098419095389544,0.97
32,0.004416898029411626,0.99915254,0.13279457942117007,0.969
33,0.005018171844919333,0.9987288,0.13620395299512894,0.971
34,0.005804116839940973,0.99840677,0.1426242622314021,0.973
35,0.0035491840906373045,0.9992373,0.14087140399497003,0.972
36,0.006255082311606387,0.9981695,0.12552580797928387,0.972
37,0.0019724327651336015,0.9997119,0.13055632066680117,0.971
38,0.005168475649390522,0.9986271,0.17331984506454318,0.971
39,0.0030045798683792043,0.99928814,0.15409328685927903,0.968
40,0.003468047641992128,0.99905086,0.1465879373601638,0.973
41,0.003301487191278461,0.9992542,0.1456156615400687,0.97
42,0.0029657606107544566,0.99915254,0.1422878605488222,0.973
43,0.0026808089584700596,0.99932206,0.17439875119598583,0.974
44,0.002192075595833941,0.9995085,0.15403706163633615,0.976
45,0.006272220982523361,0.99818647,0.16714138087118044,0.972
46,0.0013743942571546497,0.9997966,0.16363840146223083,0.977
47,0.00046413695796407073,0.9999831,0.16724630694370718,0.975
48,0.004944205370545506,0.99854237,0.1620262932847254,0.974
49,0.00283720270651614,0.99928814,0.18438053601421417,0.974
50,0.0011703021247225771,0.9997627,0.1687663593213074,0.971
51,0.0028641210418598705,0.9990848,0.18680404555489077,0.969
52,0.0032318992000187345,0.998983,0.17019377672113478,0.977
53,0.0004243143599271141,0.9999831,0.1578728153835982,0.973
54,0.0002139476694638083,1.0,0.16351319735404105,0.973
55,0.004391379536566356,0.99881357,0.15411135928879957,0.976
56,0.003878049408319538,0.9987966,0.1764347110001836,0.973
57,0.0009463772140805331,0.99977964,0.18504764436220283,0.971
58,0.0015167891434372878,0.99964404,0.1918940377945546,0.972
59,0.004264032068128209,0.99866104,0.1768736765079666,0.974
60,0.0005214285803169951,0.99994916,0.17697196030640044,0.975
61,0.00015364259307677788,1.0,0.17175229090789798,0.978
62,0.00011921813387594803,1.0,0.17809804904391058,0.978
63,0.007506844490001571,0.9978305,0.17592546601663345,0.973
64,0.000678864497570969,0.99991524,0.1709263912111055,0.974
65,0.0003208280665814941,0.9999661,0.1761705217882991,0.973
66,0.005169457721427785,0.99842376,0.16920195936691015,0.977
67,0.0021051694744027272,0.99940675,0.17899922101059929,0.976
68,0.000721890707566852,0.99981356,0.17342513756739208,0.977
69,0.0001858512075598736,1.0,0.17401032020570711,0.973
70,9.129290151564506e-05,1.0,0.1805799995898269,0.975
71,6.729151610190511e-05,1.0,0.18373876652040053,0.974
72,0.0068556304893439895,0.99805087,0.1735210784347146,0.978
73,0.0016467770315245957,0.99954236,0.17015345622785388,0.98
74,0.0012863621773177704,0.9996102,0.19700102330950814,0.971
75,0.0035867570306677013,0.99888134,0.237400291022459,0.975
76,0.0021886700140999874,0.99928814,0.18282995990593917,0.976
77,0.0001593999004468457,1.0,0.18848352119966877,0.978
78,7.467789971483203e-05,1.0,0.18486475753015838,0.976
79,5.367880980671654e-05,1.0,0.18723304570157778,0.979
80,3.813045663823764e-05,1.0,0.19198370088997763,0.976
81,0.006276233254707825,0.99838984,0.17877880281448597,0.977
82,0.0021847175795636315,0.9993898,0.16820755843727966,0.978
83,0.00020469136695524075,0.9999831,0.17449100244848523,0.979
84,7.485510219246658e-05,1.0,0.17517514961073175,0.975
85,5.052156720770414e-05,1.0,0.17972536648012466,0.977
86,3.684739710643693e-05,1.0,0.18357187088986393,0.977
87,2.7219718574611284e-05,1.0,0.1891842276934767,0.976
88,0.0044034359508443015,0.9985763,0.24054909930127905,0.974
89,0.0034763821543894818,0.9988644,0.17772082152923757,0.977
90,0.0008502156973793213,0.99977964,0.1891085611510789,0.978
91,0.0013111280654929966,0.99964404,0.2403180706509147,0.966
92,0.004057913004141636,0.9987966,0.1779471329520675,0.977
93,0.0007803644371376194,0.99977964,0.22640202121529002,0.971
94,0.0003707714992052896,0.99991524,0.20842939743561145,0.976
95,5.052433939508699e-05,1.0,0.20294102137377196,0.978
96,3.267581578649965e-05,1.0,0.20500542875688552,0.976
97,2.4306188838533627e-05,1.0,0.20760072279445013,0.975
98,1.8959463698618798e-05,1.0,0.2151716685219071,0.975
99,0.00290754214977139,0.99928814,0.2173604541050736,0.972
